time,px,py,pz,vx,vy,vz,roll,pitch,yaw,ba_x,ba_y,ba_z,bg_x,bg_y,bg_z
0.5975,3.00017476081848,-0.852007806301117,-0.76774001121521,-0.000207336138078902,0.000190164055282636,-1.49352135219681e-05,-0.268774718046188,-0.19861601293087,0.325325518846512,0,0,0,0,0,0
0.6,3.00017428398132,-0.852007329463959,-0.76774001121521,-0.000197542029713753,0.000172231272278063,3.18753472720006e-06,-0.268788635730743,-0.198266953229904,0.32550972700119,0,0,0,0,0,0
0.6025,3.00017380714417,-0.852006912231445,-0.76774001121521,-0.000206572615820793,0.000163725878854946,1.12692332452162e-06,-0.269201517105103,-0.198696568608284,0.325620800256729,0,0,0,0,0,0
0.605,3.00017333030701,-0.852006554603577,-0.76774001121521,-0.000181079730162743,0.000169136134320536,-1.90424634824329e-05,-0.269634872674942,-0.199462562799454,0.325872749090195,0,0,0,0,0,0
0.6075,3.00017285346985,-0.852006077766418,-0.767740070819855,-0.000186113128990055,0.000170512019660441,1.32792529480087e-06,-0.265388697385788,-0.167106240987778,0.389872938394547,0,0,0,0,0,0
0.61,3.00017237663269,-0.852005660533905,-0.767740070819855,-0.000169992790535332,0.000198766303259544,1.08018820801884e-05,-0.265384286642075,-0.166752070188522,0.390446931123734,0,0,0,0,0,0
0.6125,3.00017189979553,-0.852005124092102,-0.76774001121521,-0.000183003794158711,0.000180205932288029,-1.03647270542363e-05,-0.265148878097534,-0.165983155369759,0.39066618680954,0,0,0,0,0,0
0.615,3.00017142295837,-0.852004706859589,-0.767740070819855,-0.000178758453450435,0.000170268571727219,-2.35514168063006e-05,-0.264845818281174,-0.165712937712669,0.390407264232635,0,0,0,0,0,0
0.6175,3.00017094612122,-0.852004289627075,-0.7677401304245,-0.000159939605235128,0.000172227021224955,-2.40897779694208e-05,-0.240748316049576,-0.177015617489815,0.432794988155365,0,0,0,0,0,0
0.62,3.00017046928406,-0.852003872394562,-0.767740249633789,-0.000157371938988057,0.000144657214839341,-4.87012485619383e-05,-0.241096585988998,-0.177595034241676,0.43268957734108,0,0,0,0,0,0
0.6225,3.00016593933105,-0.852006256580353,-0.767738878726959,-0.00014117281534709,0.000134635847643949,-2.72774868790293e-05,-0.241404742002487,-0.177835077047348,0.432350158691406,0,0,0,0,0,0
0.625,3.00016570091248,-0.852005958557129,-0.767738938331604,-0.000168896240018911,0.00011592352688742,-3.95305039350104e-05,-0.241009786725044,-0.178050234913826,0.431797444820404,0,0,0,0,0,0
0.6275,3.00016522407532,-0.85200572013855,-0.767738997936249,-0.000145451855106213,0.000106750012945926,-4.508866611021e-05,-0.252675741910934,-0.219095721840858,0.526475846767426,0,0,0,0,0,0
0.63,3.00016498565674,-0.852005422115326,-0.767739117145538,-0.000172498340236653,0.000128497470919469,-2.80894938309571e-05,-0.252262145280838,-0.219206646084785,0.526153266429901,0,0,0,0,0,0
0.6325,3.00016450881958,-0.852005064487457,-0.767739176750183,-0.000151125077136322,0.000122813808979959,-3.93443380926205e-05,-0.251975297927856,-0.21907864511013,0.526616215705872,0,0,0,0,0,0
0.635,3.000164270401,-0.852004766464233,-0.767739236354828,-0.000169725807297248,0.000140948619646012,-7.15090574888278e-05,-0.251548290252686,-0.218525975942612,0.527588784694672,0,0,0,0,0,0
0.6375,3.00016379356384,-0.852004408836365,-0.767739415168762,-0.000171887601792246,0.0001465974200763,-5.90010385355368e-05,-0.238829895853996,-0.246587812900543,0.484279096126556,0,0,0,0,0,0
0.64,3.00016331672668,-0.852004051208496,-0.767739593982697,-0.000159184130661589,0.000152327633914847,-6.32986883861699e-05,-0.23872298002243,-0.246920943260193,0.484857112169266,0,0,0,0,0,0
0.6425,3.00016283988953,-0.852003633975983,-0.767739772796631,-0.000169568475162839,0.000160664523768509,-6.32490666322804e-05,-0.238591343164444,-0.247747004032135,0.485113233327866,0,0,0,0,0,0
0.645,3.00016236305237,-0.852003216743469,-0.767739951610565,-0.000163266059415188,0.000149838912954533,-5.78870925198661e-05,-0.238088518381119,-0.24836590886116,0.485765784978867,0,0,0,0,0,0
0.6475,3.00016069412231,-0.852003037929535,-0.767739236354828,-0.000150057414430194,0.000156658570631407,-6.01416286372114e-05,-0.205521881580353,-0.27446985244751,0.516432762145996,0,0,0,0,0,0
0.65,3.00016045570374,-0.852002620697021,-0.767739415168762,-0.000194571737665683,0.000526357966009527,-0.000360243866452947,-0.205080181360245,-0.27339506149292,0.515497982501984,0,0,0,0,0,0
0.6525,3.00015997886658,-0.852000832557678,-0.767740726470947,-0.000278696301393211,0.00083911808906123,-0.000548528973013163,-0.205222517251968,-0.271031677722931,0.512609839439392,0,0,0,0,0,0
0.655,3.00015926361084,-0.851998329162598,-0.767742335796356,-0.000361396232619882,0.00115190946962684,-0.000692182104103267,-0.205452859401703,-0.268589228391647,0.510013818740845,0,0,0,0,0,0
0.6575,3.00015807151794,-0.85199511051178,-0.767744243144989,-0.000479139038361609,0.00141849415376782,-0.000820733839645982,-0.22089196741581,-0.234123229980469,0.499638259410858,0,0,0,0,0,0
0.66,3.00015664100647,-0.851991236209869,-0.767746448516846,-0.000528598087839782,0.00170408643316478,-0.000956022064201534,-0.221344128251076,-0.233268111944199,0.498994141817093,0,0,0,0,0,0
0.6625,3.00015544891357,-0.851986646652222,-0.767749011516571,-0.000631073256954551,0.00195629266090691,-0.00107428850606084,-0.221780225634575,-0.233375698328018,0.49909719824791,0,0,0,0,0,0
0.665,3.00015377998352,-0.851981461048126,-0.76775187253952,-0.000727811944670975,0.00222269655205309,-0.00121359410695732,-0.222029447555542,-0.234061062335968,0.499682068824768,0,0,0,0,0,0
0.6675,3.00015187263489,-0.851975560188293,-0.767755031585693,-0.00083982793148607,0.00248950719833374,-0.00131725973915309,-0.143985480070114,-0.199443429708481,0.487360030412674,0,0,0,0,0,0
0.67,3.00014972686768,-0.851969003677368,-0.76775848865509,-0.00085758080240339,0.00245779100805521,-0.00137005269061774,-0.143844529986382,-0.198975011706352,0.487121134996414,0,0,0,0,0,0
0.6725,3.00017213821411,-0.851944386959076,-0.767770886421204,-0.000903803156688809,0.00252596312202513,-0.00149504432920367,-0.142449229955673,-0.19847446680069,0.48696106672287,0,0,0,0,0,0
0.675,3.00016975402832,-0.851938009262085,-0.767774760723114,-0.000163349259275166,0.000456355906525905,-0.000312761706153533,-0.140211388468742,-0.198032364249229,0.487086743116379,0,0,0,0,0,0
0.6775,3.00017023086548,-0.85193943977356,-0.767774105072021,-8.31211660080282e-05,0.000251872281493023,-0.000201893044996148,-0.0825986936688423,-0.194550111889839,0.447071254253387,0,0,0,0,0,0
0.68,3.00017023086548,-0.851939082145691,-0.76777446269989,-5.8517940729907e-05,0.000168774563599759,-0.000159824621304989,-0.0818973258137703,-0.195083260536194,0.448280036449432,0,0,0,0,0,0
0.6825,3.0001699924469,-0.851938724517822,-0.767774820327759,-4.68835631688583e-05,0.00012755069381136,-0.000152809830546937,-0.0822320207953453,-0.195536732673645,0.449680835008621,0,0,0,0,0,0
0.685,3.00016975402832,-0.851938486099243,-0.767775237560272,-5.16800099275378e-05,0.000105910070099631,-0.000141211820868682,-0.0829291120171547,-0.195146724581718,0.450857162475586,0,0,0,0,0,0
0.6875,3.00016951560974,-0.851938247680664,-0.767775595188141,-5.59055447626076e-05,9.76462402637035e-05,-0.000130885973652316,-0.0267959609627724,-0.180800005793571,0.456362575292587,0,0,0,0,0,0
0.69,3.00016927719116,-0.851938009262085,-0.767775893211365,-7.14064833088344e-05,7.89827188042869e-05,-0.000133188204461057,-0.0263583604246378,-0.181050658226013,0.457598775625229,0,0,0,0,0,0
0.6925,3.00016903877258,-0.851937830448151,-0.767776191234589,-6.6037520282712e-05,5.43239342292039e-05,-0.000120097090586697,-0.0251706298440695,-0.181151852011681,0.458735585212708,0,0,0,0,0,0
0.695,3.000168800354,-0.851937770843506,-0.767776489257812,-6.41824623063533e-05,5.38787059523115e-05,-0.000105822227681159,-0.0236854739487171,-0.18130561709404,0.459458619356155,0,0,0,0,0,0
0.6975,3.00016856193542,-0.851937651634216,-0.767776727676392,-7.2496982616414e-05,3.4737237543342e-05,-0.000107831257243345,-0.0398844331502914,-0.148471042513847,0.459774404764175,0,0,0,0,0,0
0.7,3.00016832351685,-0.851937592029572,-0.767777025699615,-4.39871097390736e-05,5.21022447041609e-05,-0.000116618459443204,-0.0388279594480991,-0.149058237671852,0.459715068340302,0,0,0,0,0,0
0.7025,3.00016808509827,-0.851937472820282,-0.767777323722839,-4.84624039790319e-05,6.55150983823584e-05,-9.89201807207805e-05,-0.0377735681831837,-0.149221912026405,0.459600061178207,0,0,0,0,0,0
0.705,3.00016784667969,-0.851937294006348,-0.767777562141418,-2.78420250173646e-05,6.26939936200517e-05,-8.54441589926148e-05,-0.0366778075695038,-0.149179190397263,0.459688425064087,0,0,0,0,0,0
0.7075,3.00016784667969,-0.851937115192413,-0.767777740955353,-1.83521453168366e-05,5.36203276406683e-05,-9.92019784677163e-05,-0.0519402660429478,-0.136324971914291,0.367544025182724,0,0,0,0,0,0
0.71,3.00016784667969,-0.851936995983124,-0.767777979373932,-6.63108513169226e-06,4.01482645352999e-05,-0.000100895243832495,-0.0515767708420753,-0.135734528303146,0.367544233798981,0,0,0,0,0,0
0.7125,3.00016784667969,-0.851936876773834,-0.767778217792511,2.81677744305227e-06,4.72336986601082e-05,-0.000102984769019031,-0.0511013716459274,-0.135455161333084,0.36704295873642,0,0,0,0,0,0
0.715,3.00016784667969,-0.851936757564545,-0.76777845621109,-6.09672143225905e-06,7.057129919722e-05,-0.000112632677717872,-0.0498507954180241,-0.135335236787796,0.365959048271179,0,0,0,0,0,0
0.7175,3.00016784667969,-0.85193657875061,-0.767778754234314,-9.1874899923026e-06,4.55611082700438e-05,-7.97816079768356e-05,-0.0672512874007225,-0.128231287002563,0.223867669701576,0,0,0,0,0,0
0.72,3.00016784667969,-0.851936459541321,-0.767778933048248,7.26938687170341e-07,4.58515936365717e-05,-8.88365733626221e-05,-0.0668016970157623,-0.128331243991852,0.223026797175407,0,0,0,0,0,0
0.7225,3.00015735626221,-0.851943254470825,-0.767775297164917,-1.91133003681898e-05,7.2661045123823e-05,-9.67913656495512e-05,-0.0668366402387619,-0.128788337111473,0.222050175070763,0,0,0,0,0,0
0.725,3.00015735626221,-0.851943016052246,-0.767775535583496,-2.80666920672422e-05,7.75643871901512e-05,-9.79921691681389e-05,-0.0661214962601662,-0.129269897937775,0.221271544694901,0,0,0,0,0,0
0.7275,3.00015735626221,-0.851942837238312,-0.767775774002075,-5.03291413760089e-05,6.98052679695443e-05,-9.96512601551935e-05,-0.0738127753138542,-0.103980973362923,0.0975343883037567,0,0,0,0,0,0
0.73,3.00015711784363,-0.851942718029022,-0.767776012420654,-4.86568455674704e-05,7.3835749702029e-05,-9.28016979878716e-05,-0.0735076367855072,-0.104365408420563,0.0973765924572945,0,0,0,0,0,0
0.7325,3.00015687942505,-0.851942479610443,-0.767776250839233,-3.08364743079533e-05,7.03215149088925e-05,-7.46044047869816e-05,-0.073536179959774,-0.105220526456833,0.0966931581497192,0,0,0,0,0,0
0.735,3.00015687942505,-0.851942360401154,-0.767776429653168,-0.000222252812818624,-1.48368962982204e-05,9.76208248175681e-05,-0.0725792348384857,-0.106564320623875,0.0962310954928398,0,0,0,0,0,0
0.7375,3.00015616416931,-0.851942479610443,-0.76777595281601,-0.000324731925502419,-5.31597288500052e-05,0.000218561035580933,-0.049315333366394,-0.101664453744888,-0.0445228442549706,0,0,0,0,0,0
0.74,3.000155210495,-0.851942658424377,-0.767775237560272,-0.000481704424601048,-8.37797197164036e-05,0.000310516683384776,-0.0461299084126949,-0.102060697972775,-0.043563224375248,0,0,0,0,0,0
0.7425,3.00015377998352,-0.851942896842957,-0.767774343490601,-0.000607308349572122,-0.000112305075163022,0.000385812832973897,-0.0434586815536022,-0.101890675723553,-0.0435041859745979,0,0,0,0,0,0
0.745,3.00015211105347,-0.85194319486618,-0.767773330211639,-0.000789761252235621,-0.000122911806101911,0.000487196753965691,-0.042032279074192,-0.10189500451088,-0.0446270480751991,0,0,0,0,0,0
0.7475,3.00014996528625,-0.851943552494049,-0.76777195930481,-0.00096826913068071,-9.35782591113821e-05,0.000557147548533976,0.00861384626477957,-0.0636445879936218,-0.196804121136665,0,0,0,0,0,0
0.75,3.00014734268188,-0.851943731307983,-0.76777046918869,-0.00112535478547215,-8.29917553346604e-05,0.000641296152025461,0.00878717284649611,-0.0646945387125015,-0.198172509670258,0,0,0,0,0,0
0.7525,3.00014424324036,-0.851943910121918,-0.767768800258636,-0.00129337317775935,-8.71151860337704e-05,0.000717653252650052,0.00896478351205587,-0.066071592271328,-0.198323637247086,0,0,0,0,0,0
0.755,3.00014090538025,-0.851944088935852,-0.767766892910004,-0.00142953172326088,-0.000102568294096272,0.000767590012401342,0.00927659124135971,-0.0671378672122955,-0.198114186525345,0,0,0,0,0,0
0.7575,3.00013732910156,-0.851944327354431,-0.767764925956726,-0.00155781884677708,-9.03591426322237e-05,0.000866573071107268,0.0689176023006439,-0.0529010966420174,-0.382956683635712,0,0,0,0,0,0
0.76,3.00013303756714,-0.85194456577301,-0.76776260137558,-0.000290644540728833,-1.56373312788407e-05,0.000184109614067741,0.070039726793766,-0.0526906996965408,-0.383425325155258,0,0,0,0,0,0
0.7625,3.00013375282288,-0.851944506168365,-0.767762959003448,-0.000203298642861,-8.7924419542853e-06,0.000125638180977325,0.0708133205771446,-0.052188578993082,-0.38352170586586,0,0,0,0,0,0
0.765,3.0001335144043,-0.85194456577301,-0.767762720584869,-0.00015623326163618,-4.77272742682878e-06,0.000110718985262949,0.0711412131786346,-0.0517529658973217,-0.383013874292374,0,0,0,0,0,0
0.7675,3.00013327598572,-0.85194456577301,-0.76776248216629,-0.00015760663555418,9.16601228258966e-06,0.000108319183009655,0.111641712486744,-0.0233922507613897,-0.511697471141815,0,0,0,0,0,0
0.77,3.00013303756714,-0.851944506168365,-0.767762184143066,-0.000119031613558244,-2.8413916155966e-06,9.64436742393438e-05,0.111775927245617,-0.0221992842853069,-0.511480033397675,0,0,0,0,0,0
0.7725,3.0001266002655,-0.85194855928421,-0.767759740352631,-0.000109565538878087,7.11136817699298e-06,0.000110579036117997,0.111235700547695,-0.0213766843080521,-0.512001097202301,0,0,0,0,0,0
0.775,3.00012636184692,-0.85194855928421,-0.767759442329407,-9.38472918759618e-05,2.92275688226344e-05,9.29427171768013e-05,0.110405281186104,-0.0211566183716059,-0.512785375118256,0,0,0,0,0,0
0.7775,3.00012636184692,-0.851948440074921,-0.767759203910828,-7.71223531167633e-05,3.24818170794976e-05,0.000111632019810661,0.179427906870842,-0.0108838640153408,-0.515500426292419,0,0,0,0,0,0
0.78,3.00012612342834,-0.851948380470276,-0.767758905887604,-6.82866010428317e-05,1.38961624445164e-05,0.000116521574260105,0.179506182670593,-0.0103849899023771,-0.516090393066406,0,0,0,0,0,0
0.7825,3.00012588500977,-0.851948380470276,-0.76775860786438,-6.25995547281655e-05,4.99920873085711e-06,0.000116871243375661,0.180146619677544,-0.0102546513080597,-0.516848683357239,0,0,0,0,0,0
0.785,3.00012564659119,-0.851948380470276,-0.767758309841156,-7.42842889168768e-05,-1.72035764972137e-05,9.39173375017085e-05,0.181087538599968,-0.0107342042028904,-0.517335116863251,0,0,0,0,0,0
0.7875,3.00012540817261,-0.851948440074921,-0.767758071422577,-7.8392295474676e-05,-1.54696881009212e-05,0.000112132904741317,0.250467211008072,0.00539374863728881,-0.44271844625473,0,0,0,0,0,0
0.79,3.00012516975403,-0.851948499679565,-0.767757773399353,-9.08752938985945e-05,-5.97564826582987e-05,9.3980194450774e-05,0.251311510801315,0.00524767767637968,-0.442680954933167,0,0,0,0,0,0
0.7925,3.00012493133545,-0.851948738098145,-0.767757534980774,-9.83280463540979e-05,-6.73857566436708e-05,7.84816184388442e-05,0.252391368150711,0.00499575166031718,-0.441770523786545,0,0,0,0,0,0
0.795,3.00012445449829,-0.851948916912079,-0.76775735616684,-8.83808342635208e-05,-0.000101042512550048,5.6667626145919e-05,0.253038048744202,0.00456896936520934,-0.440324425697327,0,0,0,0,0,0
0.7975,3.00012445449829,-0.851949214935303,-0.76775723695755,-6.46305347798846e-05,-9.19456915333132e-05,5.26759430732851e-05,0.269656002521515,-0.0186768248677254,-0.324944019317627,0,0,0,0,0,0
0.8,3.00012421607971,-0.851949453353882,-0.76775711774826,-9.83620995681321e-05,-7.32139670056152e-05,3.418058641314e-05,0.26984903216362,-0.0190172381699085,-0.325063735246658,0,0,0,0,0,0
0.8025,3.00012373924255,-0.851949632167816,-0.767757058143616,-8.26200083093705e-05,-8.08279586676522e-05,4.93638440315154e-05,0.270137995481491,-0.0195504389703274,-0.326006650924683,0,0,0,0,0,0
