time,px,py,pz,vx,vy,vz,roll,pitch,yaw
0,4.02259170263564e-07,-1.05008978567954e-06,7.97271368989116e-07,0.000160903668105426,-0.000420035914271818,0.000318908547595647,0,0,0
0.0025,1.19891690259954e-06,-2.46000057285479e-06,2.44284586981801e-06,0.000318663092934391,-0.000563964314870096,0.000658229800331558,0,0,0.0124999999999972
0.005,3.14247710325373e-06,-4.09725703870426e-06,5.8716563210724e-06,0.000777424080261675,-0.000654902586339792,0.00137152418050176,0,0,0.0249999999999944
0.0075,5.56109474678854e-06,-6.1440125827217e-06,1.08214762571012e-05,0.000967447057413924,-0.000818702217606974,0.00197992797441153,0,0,0.0374999999708344
0.01,7.91528216802694e-06,-8.22251491787961e-06,1.71499366553407e-05,0.000941674968495361,-0.000831400934063165,0.00253138415929578,0,0,0.0499999999708316
0.0125,9.21831844121841e-06,-1.05141582135015e-05,2.45925231334447e-05,0.000521214509276587,-0.000916657318248768,0.00297703459124161,0,0,0.0624999999708288
0.015,1.14042762611864e-05,-1.13121365724937e-05,3.33184919005529e-05,0.000874383127987207,-0.000319191343596852,0.00349038750684328,0,0,0.0749999999999832
0.0175,1.48794018734138e-05,-1.26670050355913e-05,0.000286863000496281,0.00139005024489095,-0.000541947385239075,0.0047486633314562,0,0,0.0874999999999804
0.02,1.83618980821013e-05,-1.47729445335521e-05,0.000300110577894297,0.00139299848347501,-0.000842375799184316,0.00529903095920663,0,0,0.0999999999708205
0.0225,2.21414190935268e-05,-1.65879992739062e-05,0.000316131545102181,0.00151180840457017,-0.000726021896141625,0.0064083868831534,0,0,0.112499999970818
0.025,2.55988082414987e-05,-1.78393502385808e-05,0.000332889925842377,0.00138295565918879,-0.000500540385869821,0.0067033522960786,0,0,0.124999999999972
0.0275,2.85786912439297e-05,-1.99479693327608e-05,0.000352277423450686,0.00119195320097237,-0.000843447637672009,0.00775499904332352,0,0,0.137500000029126
0.03,3.08329884462534e-05,-2.23986758733781e-05,0.000374066072485182,0.000901718880929493,-0.000980282616246924,0.00871545961379828,0,0,0.149999999999966
0.0325,3.40846882898461e-05,-2.51036958389779e-05,0.000398378864897004,0.00130067993743709,-0.00108200798623993,0.0097251169647288,0,0,0.162499999970806
0.035,3.73012114348246e-05,-2.77078668685544e-05,0.00042606915743045,0.0012866092579914,-0.00104166841183058,0.0110761170133786,0,0,0.174999999970804
0.0375,4.02593085658416e-05,-3.02667106368114e-05,0.000768768264106774,0.00118323885240678,-0.0010235375073028,0.0123099708182618,0,0,0.187499999970801
0.04,4.2470084514495e-05,-3.25825628193254e-05,0.000803000331872268,0.000884310379461382,-0.00092634087300562,0.0136928271061974,0,0,0.199999999970798
0.0425,4.36960482151863e-05,-3.5481782778094e-05,0.000839275798068007,0.000490385480276516,-0.00115968798350745,0.0145101864782958,0,0,0.212499999970795
0.045,4.52417119635801e-05,-3.86001644586179e-05,0.000878355488051063,0.000618265499357515,-0.00124735267220953,0.0156318759932223,0,0,0.22499999999995
0.0475,4.70934936538182e-05,-4.26342104185203e-05,0.00092015184625972,0.000740712676095243,-0.00161361838396096,0.0167185432834627,0,0,0.237499999999947
0.05,4.99786514130033e-05,-4.74136975705976e-05,0.000964735716753827,0.00115406310367402,-0.00191179486083093,0.0178335481976429,0,0,0.249999999970787
0.0525,5.33198080271402e-05,-5.13293031411724e-05,0.00101118977301767,0.00133646264565477,-0.0015662422282299,0.0185816225055383,0,0,0.262499999941627
0.055,5.62559879804557e-05,-5.69314374112451e-05,0.0010618283154664,0.00117447198132619,-0.00224085370802912,0.0202554169794905,0,0,0.274999999912467
0.0575,5.95443219539925e-05,-6.27030758507672e-05,0.00123801752150667,0.00131533358941475,-0.0023086553758088,0.0213557560395932,0,0,0.287499999912464
0.06,6.30229771486681e-05,-6.91243649244311e-05,0.00129476926267401,0.00139146207787023,-0.00256851562946557,0.022700696466939,0,0,0.299999999912461
0.0625,6.58099513696424e-05,-7.59002311970647e-05,0.0013544971291439,0.00111478968838971,-0.00271034650905346,0.0238911465879544,0,0,0.312499999912459
0.065,6.74778705266812e-05,-8.21464083330996e-05,0.00141709179384571,0.000667167662815539,-0.00249847085441395,0.0250378658807246,0,0,0.324999999912456
0.0675,6.84445840598698e-05,-8.75019106955568e-05,0.00148258975219803,0.000386685413275424,-0.00214220094498286,0.0261991833409281,0,0,0.337499999912453
0.07,6.90340317022286e-05,-9.41988128319862e-05,0.0015508605861492,0.000235779056943519,-0.00267876085457176,0.0273083335804689,0,0,0.34999999991245
0.0725,6.94596270577562e-05,-0.000101404033665049,0.00162218654436482,0.000170238142211051,-0.00288208833322533,0.0285303832862481,0,0,0.362499999912447
0.075,7.00928803683441e-05,-0.000107981507976508,0.00169626269514171,0.000253301324235162,-0.00263098972458327,0.0296304603107538,0,0,0.374999999912444
0.0775,7.02542554132706e-05,-0.000114775768562972,0.00324180591226903,6.45500179705924e-05,-0.00271770423458583,0.0304043207652198,0,0,0.387499999883285
0.08,6.98324145868832e-05,-0.00012328731520587,0.00332182990489881,-0.000168736330554973,-0.0034046186571591,0.0320095970519119,0,0,0.399999999854124
0.0825,6.87359605606793e-05,-0.000132484341515632,0.00340418089705945,-0.000438581610481564,-0.00367881052390462,0.0329403968642546,0,0,0.412499999824965
0.085,6.728641165627e-05,-0.000141457518818478,0.00348953142705326,-0.000579819561763717,-0.00358927092113854,0.0341402119975248,0,0,0.424999999795805
0.0875,6.66118919493353e-05,-0.000151435678140528,0.00357809455217012,-0.000269807882773877,-0.00399126372881992,0.0354252500467421,0,0,0.437499999766645
0.09,6.56541143875063e-05,-0.000162340802328792,0.00366964009395024,-0.000383111024731586,-0.0043620496753058,0.0366182167120499,0,0,0.449999999766642
0.0925,6.45398770816926e-05,-0.00017230465796149,0.00376466847159365,-0.000445694922325471,-0.00398554225307904,0.0380113510573642,0,0,0.462499999795796
0.095,6.36221535287011e-05,-0.000182130038452402,0.00386292601268507,-0.000367089421196602,-0.00393015219636506,0.0393030164365668,0,0,0.474999999795794
0.0975,-0.00185448669496213,0.00215248296286182,0.00219620776480396,-0.000523968855543571,-0.00368168031148262,0.040445839211698,0,0,0.487499999824948
0.1,-0.00185485651130581,0.00214302272331326,0.00230149167035804,-0.000147926537471043,-0.00378409581942297,0.0421135622216328,0,0,0.49999999988326
0.1025,-0.00185561727651531,0.0021335158077834,0.0024108766781898,-0.00030430608380174,-0.00380276621194345,0.0437540031327059,0,0,0.512499999883257
0.105,-0.00185662223288656,0.00212393171038421,0.00252287593666153,-0.000401982548500324,-0.00383363895967659,0.0447997033886911,0,0,0.524999999883254
0.1075,-0.00185725195033511,0.00211421721567491,0.00263818461186794,-0.000251886979418821,-0.00388579788372014,0.0461234700825645,0,0,0.537499999912408
0.11,-0.0018581689943749,0.00210376772181397,0.00275776340687013,-0.00036681761591552,-0.00417979754437815,0.0478315180008761,0,0,0.549999999941563
0.1125,-0.00185967739153216,0.00209248337975837,0.00288143998522107,-0.000603358862905859,-0.00451373682224078,0.0494706313403732,0,0,0.562499999970717
0.115,-0.0018614234697246,0.00208119817838767,0.00300845625968159,-0.000698431276973788,-0.00451408054827874,0.0508065097842078,0,0,0.574999999941557
0.1175,-0.00186327455359651,0.00206959286890103,0.00378330081325836,-0.000740433548763012,-0.00464212379465396,0.0521892818212664,0,0,0.58749999988324
0.12,-0.00186497971467011,0.00205743550458395,0.0039157371364386,-0.00068206442944162,-0.00486294572683193,0.0529745292720934,0,0,0.59999999985408
0.1225,-0.00186668966420308,0.0020451752025121,0.00405232834009481,-0.000683979813187912,-0.00490412082874322,0.0546364814624862,0,0,0.612499999883234
0.125,-0.00186860027963949,0.00203246805973597,0.00419212308348579,-0.000764246174566157,-0.00508285711044845,0.0559178973563895,0,0,0.624999999912389
0.1275,-0.00187077619977137,0.00201909558380391,0.00433576004605955,-0.000870368052748824,-0.00534899037282486,0.0574547850295057,0,0,0.637499999883229
0.13,-0.00187428423438836,0.00200517046561985,0.00448293313064212,-0.00140321384679952,-0.00557004727362473,0.0588692338330266,0,0,0.649999999883226
0.1325,-0.00187752800254688,0.00199049061893483,0.00463383580372021,-0.00129750726340466,-0.00587193867400878,0.0603610692312356,0,0,0.662499999883223
0.135,-0.00188141526597249,0.00197535772973848,0.00478896572614616,-0.0015549053702441,-0.00605315567853805,0.062051968970383,0,0,0.674999999854063
0.1375,-0.00188408513009719,0.00196032855413213,0.00399439745111494,-0.00106794564988096,-0.00601167024254058,0.0634071678555687,0,0,0.687499999854061
0.14,-0.0018870753691972,0.00194610173134098,0.00415572127828112,-0.00119609564000314,-0.00569072911646278,0.064529530866473,0,0,0.699999999854057
0.1425,-0.00189005463204219,0.00193160292530776,0.00432162876846851,-0.00119170513799809,-0.00579952241328775,0.0663629960749567,0,0,0.712499999824898
0.145,-0.00189200842024715,0.00191598011696854,0.00449128500239109,-0.000781515281981194,-0.00624912333568719,0.0678624935690325,0,0,0.724999999824895
0.1475,-0.00189382799644213,0.0019004284930055,0.00466419932561077,-0.000727830477995264,-0.00622064958521472,0.0691657292878691,0,0,0.737499999824892
0.15,-0.00189499696584044,0.00188334578697152,0.00484034421317271,-0.000467587759323267,-0.00683308241359402,0.0704579550247771,0,0,0.749999999824889
0.1525,-0.00189670794692947,0.00186608752496956,0.0050208669832078,-0.000684392435612251,-0.00690330480078174,0.0722091080140377,0,0,0.762499999824886
0.155,-0.00189873829353043,0.00184893238893585,0.00520705271445578,-0.000812138640381338,-0.00686205441348615,0.0744742924991895,0,0,0.774999999824883
0.1575,-0.00190037799727806,0.00183085575358286,0.00475866320779586,-0.000655881499055394,-0.00723065414119317,0.0759600108779024,0,0,0.787499999854038
0.16,-0.00190140597190443,0.00181360911506485,0.00495223893099978,-0.000411189850546584,-0.00689865540720731,0.077430289281568,0,0,0.799999999854035
0.1625,-0.00190297708577263,0.0017961631435717,0.00515042698985343,-0.000628445547277979,-0.00697838859725888,0.0792752235414604,0,0,0.812499999854032
0.165,-0.00190642170819281,0.00177873794791993,0.00535267852134623,-0.00137784896807381,-0.00697007826070906,0.0809006125971198,0,0,0.824999999854029
0.1675,-0.00190929156543374,0.001761184682323,0.00556033929412437,-0.00114794289637215,-0.00702130623876968,0.0830643091112555,0,0,0.837499999883184
0.17,-0.00191155224451772,0.00174413698074954,0.00577228801833434,-0.000904271633590281,-0.006819080629386,0.084779489683988,0,0,0.849999999912338
0.1725,-0.00191615679992342,0.00172686855860629,0.00598908154029004,-0.00184182216228305,-0.00690736885729779,0.0867174087822808,0,0,0.862499999941492
0.175,-0.00192118717029349,0.00170913736702681,0.00620894218790163,-0.00201214814802756,-0.00709247663179127,0.0879442590446361,0,0,0.874999999970647
0.1775,-0.00192577450176094,0.0016911856777369,0.00845309540125964,-0.00183493258697894,-0.00718067571596364,0.0894253189344222,0,0,0.887499999999801
0.18,-0.00193157019501758,0.00167236732570602,0.00868033535421799,-0.0023182773026554,-0.00752734081235211,0.0908959811833387,0,0,0.899999999999798
0.1825,-0.00193692703741956,0.00165310420191701,0.00891203276509387,-0.0021427369607918,-0.00770524951560388,0.0926789643503545,0,0,0.912500000028953
0.185,-0.00194173206322229,0.00163354247146438,0.00914836661299765,-0.0019220103210941,-0.00782469218105357,0.0945335391615101,0,0,0.925000000058107
0.1875,-0.00194555122864225,0.00161365910991368,0.00938881932132365,-0.00152766616798291,-0.00795334462028173,0.096181083330402,0,0,0.937500000058104
0.19,-0.00194912620636166,0.00159308395219486,0.00963360408856153,-0.00142999108776576,-0.00823006308752844,0.0979139068951498,0,0,0.950000000028944
0.1925,-0.00195295819919489,0.00157205846744472,0.00988251253058523,-0.00153279713328862,-0.0084101939000558,0.0995633768094822,0,0,0.962499999999784
0.195,-0.00195679449975277,0.00154950398911776,0.0101362015310399,-0.00153452022315445,-0.00902179133078236,0.101475600181883,0,0,0.974999999999781
0.1975,-0.000424730129513839,0.00499722510836267,0.0101859828752933,-0.00164833149311407,-0.0084720538094947,0.103035045552234,0,0,0.987499999999778
0.2,-0.000428679741106227,0.00497523435763859,0.010446508648994,-0.00157984463695501,-0.00879630028963233,0.10421030948026,0,0,0.999999999999775
0.2025,-0.000432874726006373,0.00495283187606639,0.0107109107852522,-0.00167799396005858,-0.00896099262887811,0.105760854503301,0,0,1.01249999999977
0.205,-0.000436617790897328,0.0049286962219877,0.0109787757304838,-0.00149722595638206,-0.00965426163147768,0.107145978092626,0,0,1.02499999999977
0.2075,-0.000439798665653349,0.00490359128463669,0.0112512627930102,-0.0012723499024084,-0.0100419749404017,0.10899482501057,0,0,1.03749999997061
0.21,-0.000442898234870038,0.00487777021824278,0.0115288913630403,-0.00123982768667538,-0.0103284265575635,0.111051428012022,0,0,1.04999999997061
0.2125,-0.000445216741324711,0.00485130608977941,0.0118113455013914,-0.000927402581869296,-0.010585651385349,0.112981655340472,0,0,1.0624999999706
0.215,-0.000447483493076847,0.0048245035065215,0.0120980892011886,-0.000906700700854652,-0.0107210333031645,0.114697479918877,0,0,1.07499999999976
0.2175,-0.000449076177225296,0.00479717510435694,0.0111633985660945,-0.000637073659379336,-0.0109313608658229,0.116269206480816,0,0,1.08749999999976
0.22,-0.000450496715178702,0.0047690586664841,0.0114591505552454,-0.000568215181362654,-0.0112465751491373,0.118300795660369,0,0,1.0999999999706
0.2225,-0.000451785748802512,0.00474080080327276,0.011759602444946,-0.000515613449523649,-0.0113031452845362,0.120180755880258,0,0,1.11249999997059
0.225,-0.000453266957104855,0.00471240006379366,0.0120645445907974,-0.000592483320937349,-0.0113602957916418,0.121976858340533,0,0,1.12499999999975
0.2275,-0.000455044335419436,0.00468380094286276,0.0123733431915568,-0.000710951325832603,-0.0114396483723603,0.12351944030376,0,0,1.1375000000289
0.23,-0.000456918630376866,0.00465535582596343,0.0126867163280459,-0.000749717982971881,-0.0113780467597324,0.125349254595641,0,0,1.1500000000289
0.2325,-0.000459202993682342,0.00462603778100939,0.0130032784010537,-0.000913745322190384,-0.0117272179816164,0.126624829203148,0,0,1.16249999999974
0.235,-0.000461365464973715,0.00459573010214937,0.0133237092789705,-0.000864988516549052,-0.012123071544006,0.128172351166701,0,0,1.17499999999974
0.2375,-0.000462863611131551,0.00456486187693066,0.0137147931938269,-0.000599258463134398,-0.0123472900874858,0.129800261710194,0,0,1.18749999999973
0.24,-0.00046423390622273,0.00453388033328496,0.014044935243761,-0.00054811803647191,-0.0123926174582801,0.132056819973635,0,0,1.19999999999973
0.2425,-0.000465509554121501,0.00450148196365473,0.0143799162185765,-0.000510259159508368,-0.0129593478520885,0.13399238992623,0,0,1.21249999999973
0.245,-0.000466318532817945,0.00446965812527129,0.0147194055326748,-0.000323591478577291,-0.012729535353377,0.135795725639303,0,0,1.22499999997057
0.2475,-0.000468207136208956,0.00443788186649974,0.0150625675259339,-0.000755441356404731,-0.0127105035086213,0.137264797303654,0,0,1.23749999994141
0.25,-0.000470312309673047,0.00440577283980594,0.0154103156126802,-0.000842069385636288,-0.0128436106775176,0.139099234698523,0,0,1.24999999994141
0.2525,-0.000472751778493615,0.00437459436103973,0.0157621904561634,-0.000975787528227186,-0.0124713915064848,0.140749937393258,0,0,1.2624999999414
0.255,-0.000475580183132285,0.00434354792121311,0.0161184462779916,-0.00113136185546783,-0.0124185759306479,0.142502328731301,0,0,1.2749999999414
0.2575,-0.000478503491192733,0.00431272911858143,0.0174274221357323,-0.00116932322417933,-0.0123275210526724,0.144516378729797,0,0,1.28749999991224
0.26,-0.00048222580448824,0.00428001040821901,0.0177931441477715,-0.00148892531820297,-0.0130874841449681,0.146288804815697,0,0,1.29999999991224
0.2625,-0.00048713252675767,0.0042467950653668,0.0181630212783959,-0.00196268890777168,-0.0132861371408848,0.147950852249753,0,0,1.31249999994139
0.265,-0.000491844237646676,0.00421223849150788,0.0185369920132494,-0.00188468435560258,-0.0138226295435659,0.149588293941414,0,0,1.32499999994139
0.2675,-0.000496168286842931,0.0041761147935033,0.0189155133273176,-0.00172961967850185,-0.0144494792018329,0.151408525627266,0,0,1.33749999991223
0.27,-0.000500744859563345,0.0041388311176194,0.0192996792469884,-0.00183062908816555,-0.0149134703535604,0.153666367868326,0,0,1.34999999991223
0.2725,-0.000504771525401241,0.00410106933856255,0.0196883964874526,-0.00161066633515855,-0.0151047116227402,0.155486896185686,0,0,1.36249999988307
0.275,-0.000508384657418028,0.00406332319149545,0.0200818722822208,-0.00144525280671495,-0.0150984588268424,0.157390317907279,0,0,1.37499999985391
0.2775,-0.000512302705831222,0.00402492588950272,0.0226931411930805,-0.00156721936527756,-0.0153589207970922,0.159147719584568,0,0,1.3874999998539
0.28,-0.000516532012891623,0.00398646623782603,0.0230950277729843,-0.00169172282416017,-0.0153838606706762,0.160754631961526,0,0,1.39999999988306
0.2825,-0.000521566256426849,0.00394770023947027,0.023500988615273,-0.00201369741409064,-0.0155063993423013,0.162384336915476,0,0,1.41249999991221
0.285,-0.000525326597699796,0.00390903564736657,0.0239112439316169,-0.00150413650917853,-0.0154658368414824,0.164102126537576,0,0,1.42499999994137
0.2875,-0.000528560394880983,0.00386963474333355,0.0243250947872129,-0.00129351887247504,-0.0157603616132056,0.16554034223841,0,0,1.43749999994136
0.29,-0.000531504961923051,0.00382930000482317,0.0247433709643717,-0.00117782681682728,-0.0161338954041537,0.167310470863519,0,0,1.44999999997052
0.2925,-0.000534864152331476,0.00378888508313781,0.0251658042597266,-0.00134367616336976,-0.0161659686741439,0.16897331814196,0,0,1.46249999994136
0.295,-0.000538288589830249,0.00374830595499093,0.0255932885921639,-0.00136977499950927,-0.0162316512587529,0.17099373297491,0,0,1.4749999999122
0.2975,0.00528712864397643,0.00609348853804561,0.0246335465902903,0.000334570427717464,-0.0153589644162434,0.172484183799686,0,0,1.4874999999122
0.3,0.00528919287229979,0.00605588566253435,0.0250688706439443,0.000825691329342706,-0.015041150204506,0.174129621461634,0,0,1.49999999988304
0.3025,0.00529110817020277,0.00601801350755939,0.0255090133130463,0.000766119161191718,-0.0151488619899844,0.17605706764077,0,0,1.51249999991219
0.305,0.00529382071914494,0.005979377799104,0.025954413352706,0.00108501957686795,-0.0154542833821543,0.178160015863877,0,0,1.52499999991219
0.3075,0.00529566050008087,0.00594004716099389,0.0264043016508886,0.000735912374372552,-0.015732255244042,0.179955319273047,0,0,1.53749999988303
0.31,0.00529754133835209,0.00590100494143907,0.0268602216040936,0.000752335308490149,-0.0156168878219295,0.182367981282013,0,0,1.54999999985387
0.3125,0.00529939718870845,0.0058610863944981,0.027320707660634,0.000742340142542722,-0.0159674187763861,0.184194422616141,0,0,1.56249999985386
0.315,0.00530118898075749,0.00582012731977975,0.027785210047049,0.000716716819614265,-0.0163836298873401,0.185800954566019,0,0,1.57499999985386
0.3175,0.00530366233223236,0.00577882652411082,0.0285054555367314,0.000989340589951386,-0.0165203182675733,0.188020919829763,0,0,1.58749999988302
0.32,0.0053052189891781,0.00573845737983115,0.0289803680193581,0.000622662778295392,-0.0161476577118696,0.189964993050683,0,0,1.59999999988301
0.3225,0.00530602634103653,0.00569801148590056,0.0294602963761741,0.000322940743370469,-0.0161783575722359,0.191971342726361,0,0,1.61249999985385
0.325,0.00530763289339483,0.00565605746891658,0.0299461897323721,0.000642620943319722,-0.016781606793593,0.194357342479201,0,0,1.62499999982469
0.3275,0.00530935180584607,0.00561408464727104,0.0304377968238485,0.00068756498049588,-0.0167891286582137,0.196642836590562,0,0,1.63749999982469
0.33,0.00531053060750425,0.00557202574698231,0.0309340509268768,0.000471520663271552,-0.016823560115491,0.198501641211349,0,0,1.64999999982469
0.3325,0.00531144060506209,0.00552954998824091,0.0314361005287599,0.000363999023134901,-0.0169903034965617,0.200819840753245,0,0,1.66249999985384
0.335,0.0053120374123741,0.00548611449923003,0.0319438795231402,0.000238722924807706,-0.0173741956043522,0.203111597752085,0,0,1.674999999883
0.3375,0.00531177094962157,0.00544263240529124,0.0318737177791972,-0.000106585101012589,-0.0173928375755177,0.20508017482594,0,0,1.68749999991215
0.34,0.00531158356440724,0.0053982381887516,0.032391393082263,-7.49540857330981e-05,-0.0177576866158558,0.207070121226314,0,0,1.69999999991215
0.3425,0.00530996691901785,0.00535408265961149,0.0329147249109174,-0.000646658155757178,-0.0176622116560419,0.209332731461768,0,0,1.71249999991214
0.345,0.00530741434645911,0.00530812869460153,0.0334432168616888,-0.00102102902349291,-0.0183815860039845,0.211396780308545,0,0,1.7249999999413
0.3475,0.00530489109376666,0.00526138818065745,0.0339761848251433,-0.00100930107698337,-0.0186962055776333,0.213187185381809,0,0,1.73749999997045
0.35,0.0053018578948473,0.00521339060453317,0.0345140941906788,-0.00121327956774406,-0.0191990304497109,0.215163746214199,0,0,1.74999999997045
0.3525,0.00529902766851907,0.0051651694840823,0.0350563619048343,-0.00113209053129047,-0.0192884481803467,0.216907085662203,0,0,1.76249999994129
0.355,0.00529517160220686,0.00511578012565261,0.0356031343209618,-0.00154242652488288,-0.0197557433718753,0.218708966450993,0,0,1.77499999994129
0.3575,0.00529115415929064,0.00506575951854922,0.0362481489617565,-0.00160697716648875,-0.0200082428413585,0.220917462651791,0,0,1.78749999994128
0.36,0.00528740706153425,0.00501551678013095,0.036805510173171,-0.00149883910255797,-0.0200970953673086,0.222944484565786,0,0,1.79999999994128
0.3625,0.00528322667786483,0.00496472847327266,0.0373680363323859,-0.0016721534677643,-0.0203153227433168,0.225010463685966,0,0,1.81249999994128
0.365,0.00527860853707096,0.00491231036337097,0.0379350077525326,-0.00184725631755011,-0.0209672439606725,0.226788568058687,0,0,1.82499999997043
0.3675,0.00527464346023953,0.00485930591808307,0.0385065820881092,-0.00158603073256974,-0.0212017781151614,0.228629734230606,0,0,1.83749999999959
0.37,0.00527032130136065,0.00480618320450312,0.0390837954114932,-0.00172886355155504,-0.0212490854319821,0.230885329353608,0,0,1.84999999999959
0.3725,0.00526664366937701,0.00475296010960753,0.0396661847813729,-0.00147105279345596,-0.0212892379582323,0.232955747951877,0,0,1.86249999997043
0.375,0.00526195542552117,0.00469818179450032,0.040253169842067,-0.00187529754233672,-0.0219113260428843,0.234794024277657,0,0,1.87499999994127
0.3775,0.00525599367075397,0.00464332874233077,0.0402156542434989,-0.00238470190687701,-0.021941220867821,0.237279894569613,0,0,1.88749999994126
0.38,0.00525055157798178,0.00458830493576968,0.0408146487540936,-0.00217683710887761,-0.0220095226244374,0.239597804237875,0,0,1.89999999994126
0.3825,0.00524414377264869,0.0045331572912766,0.0414194401025723,-0.00256312213323495,-0.022059057797232,0.241916539391483,0,0,1.91249999994126
0.385,0.00523767006314321,0.00447650086741778,0.0420293294886475,-0.00258948380219131,-0.022662569543529,0.243955754430087,0,0,1.92499999997041
0.3875,0.00523037694633063,0.00441861584704047,0.0426443573031113,-0.00291724672503516,-0.0231540081509206,0.246011125785496,0,0,1.93749999999957
0.39,0.00522331487003657,0.00436040879560249,0.0432658053405171,-0.00282483051762308,-0.0232828205751943,0.248579214962351,0,0,1.94999999999956
0.3925,0.00521621913645336,0.00430171589540476,0.0438928375538164,-0.00283829343328169,-0.0234771600790914,0.250812885319701,0,0,1.96249999999956
0.395,0.00520889024283375,0.00424280626184549,0.0445246808581679,-0.00293155744784384,-0.0235638534237061,0.252737321740614,0,0,1.97500000002872
0.3975,0.00973552269846382,0.00271301861165683,0.0410514470745804,-0.00121658712529723,-0.0244597566791667,0.253427248103133,0,0,1.98750000005787
0.4,0.00973221841720169,0.00265108555637954,0.0416904893931589,-0.00132171250485102,-0.0247732221109173,0.25561692743138,0,0,2.00000000005787
0.4025,0.00972816515654939,0.00258925718729193,0.0423343890577317,-0.00162130426091919,-0.0247313476350427,0.257559865829114,0,0,2.01250000005786
0.405,0.00972344486839865,0.00252569845091107,0.0429837368227417,-0.0018881152602954,-0.0254234945523444,0.259739106004016,0,0,2.02500000008702
0.4075,0.0097179945616274,0.00246190416767906,0.0436391201475891,-0.00218012270850169,-0.0255177132928055,0.262153329938949,0,0,2.03750000008702
0.41,0.00971269375907707,0.0023968882122269,0.0443004782904749,-0.00212032102013211,-0.0260063821808641,0.264543257154331,0,0,2.05000000008701
0.4125,0.00970714613579466,0.00233187162668331,0.0449688171330625,-0.00221904931296404,-0.0260066342174341,0.267335537035021,0,0,2.06250000008701
0.415,0.00970126083830541,0.0022656682374231,0.045642667996149,-0.00235411899569994,-0.0264813557040842,0.269540345234615,0,0,2.07500000011616
0.4175,0.00969532900754619,0.00219967030077793,0.0466249020082254,-0.00237273230368813,-0.0263991746580694,0.271590850893851,0,0,2.08750000011616
0.42,0.00968894857766214,0.00213236056654405,0.0473087661713939,-0.00255217195361995,-0.0269238936935524,0.273545665267378,0,0,2.100000000087
0.4225,0.0096822570687665,0.00206469924004606,0.0479975631609851,-0.00267660355825681,-0.0270645305991941,0.275518795836495,0,0,2.112500000087
0.425,0.00967537764126524,0.00199586156123288,0.0486926604273365,-0.00275177100050309,-0.0275350715252717,0.278038906540577,0,0,2.12500000011615
0.4275,0.00966861554806286,0.00192568022424198,0.0493916772953698,-0.00270483728095221,-0.0280725347963586,0.27960674721332,0,0,2.13750000011615
0.43,0.00966203453691185,0.00185467337861406,0.0500957723429702,-0.00263240446040383,-0.0284027382511683,0.281638019040155,0,0,2.15000000008699
0.4325,0.00965591886773667,0.00178168811795698,0.0508058088180934,-0.00244626767007225,-0.0291941042628353,0.28401459004929,0,0,2.16250000008699
0.435,0.00964966010975124,0.00170794358648498,0.0515212278697601,-0.00250350319417285,-0.0294978125887982,0.28616762066666,0,0,2.17500000008698
0.4375,0.00964300031430296,0.00163430420233485,0.0520140127357087,-0.00266391817931208,-0.0294557536600539,0.288005249277768,0,0,2.18750000008698
0.44,0.00963766255479863,0.00155962048440325,0.0527392390839143,-0.00213510380173203,-0.0298734871726372,0.290090539282239,0,0,2.20000000011614
0.4425,0.00963208594545547,0.00148492992286349,0.0534702415829511,-0.00223064373726156,-0.029876224615904,0.292400999614697,0,0,2.21250000011613
0.445,0.00962529512653736,0.00141028950885253,0.0542059917456414,-0.00271632756724312,-0.0298561656043857,0.294300065076122,0,0,2.22500000011613
0.4475,0.00961858200397646,0.00133498599721401,0.0549477439546758,-0.00268524902436124,-0.0301214046554074,0.296700883613764,0,0,2.23750000017444
0.45,0.00961249865872777,0.00125975075132649,0.0556956077273349,-0.00243333809947765,-0.0300940983550073,0.299145509063645,0,0,2.25000000023275
0.4525,0.00960509993803919,0.00118349278036877,0.0564484102870142,-0.00295948827543081,-0.0305031883830899,0.301121023871726,0,0,2.26250000026191
0.455,0.00959691962514672,0.00110616820154731,0.0572066979080398,-0.0032721251569869,-0.0309298315285811,0.303315048410242,0,0,2.27500000026191
0.4575,0.00958746489982382,0.00102928026747694,0.0560808013549013,-0.00378189012915891,-0.0307551736281514,0.305290396775429,0,0,2.2875000002619
0.46,0.00957834543548053,0.000952154009182353,0.0568498140849396,-0.00364778573731585,-0.030850503317833,0.307605092015305,0,0,2.3000000002619
0.4625,0.00956814091162386,0.000874789122676082,0.0576228340718287,-0.00408180954266913,-0.0309459546025082,0.309207994755658,0,0,2.3125000002619
0.465,0.00955662141447922,0.000796767440361563,0.0584020726063384,-0.0046077988578573,-0.0312086729258077,0.311695413803871,0,0,2.3250000002619
0.4675,0.00954514069642805,0.000717633732389958,0.0591868607185183,-0.00459228722046565,-0.0316534831886422,0.313915244871937,0,0,2.33750000026189
0.47,0.00953192747312633,0.000637736475296311,0.0599771878328493,-0.00528528932069134,-0.0319589028374589,0.31613084573243,0,0,2.35000000026189
0.4725,0.00951874542122554,0.000557520098864259,0.0607743014907989,-0.00527282076031206,-0.0320865505728205,0.318845463179815,0,0,2.36250000023273
0.475,0.00950532566465406,0.000476821546784129,0.0615764330375433,-0.00536790262859348,-0.0322794208320523,0.320852618697756,0,0,2.37500000020357
