k,stage,traceP,rcondP,K_norm,y_norm
17986,post_predict,0.297574613883,1.56867800293e-05,NaN,NaN
17987,post_predict,0.297904787644,1.56651342279e-05,NaN,NaN
17988,post_predict,0.298235419051,1.56435159362e-05,NaN,NaN
17989,post_predict,0.298566205747,1.56219304242e-05,NaN,NaN
17990,post_predict,0.29889806848,1.56003712612e-05,NaN,NaN
17990,gps_pre,0.29889806848,1.56003712613e-05,0.0284226441455,4.24369409103
17990,gps_post,0.294235805141,1.58986342133e-05,0.0279313976013,4.24369409103
17991,post_predict,0.294562655693,1.58766692459e-05,NaN,NaN
17992,post_predict,0.294890022256,1.58547155914e-05,NaN,NaN
NaN,baro_post,0.29487640757,1.58522517201e-05,0.00137251821243,3.29345447881
17993,post_predict,0.295203806388,1.58303417317e-05,NaN,NaN
17994,post_predict,0.295532009911,1.58084618559e-05,NaN,NaN
17995,post_predict,0.295860645236,1.57866073742e-05,NaN,NaN
17996,post_predict,0.296189745244,1.57647847134e-05,NaN,NaN
17997,post_predict,0.296519370833,1.57429882052e-05,NaN,NaN
17998,post_predict,0.296849197752,1.57212260229e-05,NaN,NaN
17999,post_predict,0.297179997978,1.56994849282e-05,NaN,NaN
18000,post_predict,0.297511106145,1.56777790729e-05,NaN,NaN
18000,gps_pre,0.297511106145,1.5677779073e-05,0.0282111237065,6.34466878055
18000,gps_post,0.292907015507,1.59709077759e-05,0.0277287909579,6.34466878055
18001,post_predict,0.293233263584,1.59488038298e-05,NaN,NaN
18002,post_predict,0.293560440678,1.59267078862e-05,NaN,NaN
18003,post_predict,0.293887739336,1.59046449592e-05,NaN,NaN
18004,post_predict,0.294215457295,1.58826113208e-05,NaN,NaN
NaN,baro_post,0.294200439217,1.58799533559e-05,0.0014395852553,3.75635479699
18005,post_predict,0.294528745634,1.58579530686e-05,NaN,NaN
18006,post_predict,0.294857387565,1.58359906998e-05,NaN,NaN
18007,post_predict,0.295186514328,1.58140554677e-05,NaN,NaN
18008,post_predict,0.295516126742,1.57921488418e-05,NaN,NaN
NaN,baro_post,0.295500841635,1.5789408546e-05,0.00145752735954,3.3541545813
18009,post_predict,0.295830777491,1.57675429163e-05,NaN,NaN
18010,post_predict,0.296161195218,1.57457098672e-05,NaN,NaN
18010,gps_pre,0.296161195218,1.57457098674e-05,0.0276872856771,3.82347990082
18010,gps_post,0.291662898706,1.60415405196e-05,0.0272238653861,3.82347990082
18011,post_predict,0.291988731899,1.60192996636e-05,NaN,NaN
18012,post_predict,0.292314878291,1.5997075087e-05,NaN,NaN
NaN,baro_post,0.292299385841,1.59942012128e-05,0.0014732717735,6.56321549061
18013,post_predict,0.292626116393,1.59720175007e-05,NaN,NaN
18014,post_predict,0.292953126156,1.594986763e-05,NaN,NaN
18015,post_predict,0.293280823551,1.59277400373e-05,NaN,NaN
18016,post_predict,0.293608846647,1.5905643378e-05,NaN,NaN
NaN,baro_post,0.293593159393,1.59027322322e-05,0.00148494691639,3.37846627544
18017,post_predict,0.293921724737,1.58806741394e-05,NaN,NaN
18018,post_predict,0.294250608706,1.58586483022e-05,NaN,NaN
18019,post_predict,0.294580337061,1.58366477531e-05,NaN,NaN
18020,post_predict,0.29491004035,1.58146849267e-05,NaN,NaN
18020,gps_pre,0.29491004035,1.58146849267e-05,0.0277617850706,2.85843599543
18020,gps_post,0.290422628252,1.61132317041e-05,0.0272946497112,2.85843599543
18021,post_predict,0.290748128582,1.60908539752e-05,NaN,NaN
18022,post_predict,0.291073977883,1.60684889104e-05,NaN,NaN
18023,post_predict,0.291400281242,1.60461559067e-05,NaN,NaN
18024,post_predict,0.291727137599,1.6023849914e-05,NaN,NaN
18025,post_predict,0.292054295184,1.60015712192e-05,NaN,NaN
18026,post_predict,0.292382206725,1.59793243875e-05,NaN,NaN
18027,post_predict,0.292710457239,1.59571080528e-05,NaN,NaN
18028,post_predict,0.293039342634,1.59349122459e-05,NaN,NaN
18029,post_predict,0.293368870111,1.59127456038e-05,NaN,NaN
18030,post_predict,0.29369849034,1.58906190459e-05,NaN,NaN
18030,gps_pre,0.29369849034,1.5890619046e-05,0.0277166505809,2.20742901632
18031,post_predict,0.294028905988,1.58685101199e-05,NaN,NaN
18032,post_predict,0.294359979631,1.58464316743e-05,NaN,NaN
NaN,baro_post,0.294341605847,1.5843216313e-05,0.00161415987912,4.54267134026
18033,post_predict,0.294672776808,1.58211769256e-05,NaN,NaN
18034,post_predict,0.295004419262,1.57991693846e-05,NaN,NaN
18035,post_predict,0.295336875148,1.57771823601e-05,NaN,NaN
18036,post_predict,0.295669459808,1.57552299096e-05,NaN,NaN
18037,post_predict,0.29600305953,1.57333039993e-05,NaN,NaN
18038,post_predict,0.296336461949,1.57114104112e-05,NaN,NaN
18039,post_predict,0.29667120376,1.56895418671e-05,NaN,NaN
18040,post_predict,0.297005986775,1.56677034684e-05,NaN,NaN
NaN,baro_post,0.29698684462,1.56644547604e-05,0.00163445400286,4.42416582102
18040,gps_pre,0.29698684462,1.56644547606e-05,0.0280468025847,3.57123251329
18041,post_predict,0.297321903476,1.56426582505e-05,NaN,NaN
18042,post_predict,0.297657692412,1.56208846362e-05,NaN,NaN
18043,post_predict,0.297993838572,1.55991476392e-05,NaN,NaN
18044,post_predict,0.298330378081,1.5577433983e-05,NaN,NaN
NaN,baro_post,0.298311177566,1.55741920733e-05,0.00163245237721,3.70856997407
18045,post_predict,0.29864785818,1.55525266649e-05,NaN,NaN
18046,post_predict,0.298985466056,1.55308809329e-05,NaN,NaN
18047,post_predict,0.299323566594,1.55092660451e-05,NaN,NaN
18048,post_predict,0.299661776945,1.54876821453e-05,NaN,NaN
18049,post_predict,0.300001083139,1.54661179507e-05,NaN,NaN
18050,post_predict,0.300340813213,1.54445843373e-05,NaN,NaN
18050,gps_pre,0.300340813213,1.54445843373e-05,0.0283814141383,4.02020589662
18050,gps_post,0.295664733322,1.57411327532e-05,0.027893502494,4.02020589662
18051,post_predict,0.295999440122,1.57191911469e-05,NaN,NaN
18052,post_predict,0.296335174342,1.56972540506e-05,NaN,NaN
18053,post_predict,0.296670515414,1.56753596667e-05,NaN,NaN
18054,post_predict,0.297005343091,1.56534816359e-05,NaN,NaN
18055,post_predict,0.29734216443,1.56316376855e-05,NaN,NaN
18056,post_predict,0.297679551127,1.56098153485e-05,NaN,NaN
NaN,accel_post,0.296819392619,1.56572287017e-05,0.205217641388,0.194823539081
NaN,mag_post,0.296819392619,1.56572287017e-05,0.205217641388,0.194823539081
NaN,baro_post,0.296807108433,1.56551803776e-05,0.00130098022888,3.91050437108
18057,post_predict,0.297136050089,1.56337065252e-05,NaN,NaN
18058,post_predict,0.29746497735,1.56122618328e-05,NaN,NaN
18059,post_predict,0.297794608561,1.55908448911e-05,NaN,NaN
18060,post_predict,0.298124790512,1.55694560477e-05,NaN,NaN
NaN,baro_post,0.298112271156,1.55673708821e-05,0.00131810376117,3.08621171415
18060,gps_pre,0.298112271156,1.55673708822e-05,0.0281467467623,3.14988160649
18060,gps_post,0.293501291445,1.58634191338e-05,0.0276680478419,3.14988160649
18061,post_predict,0.293826482293,1.58416435482e-05,NaN,NaN
18062,post_predict,0.294152118075,1.58198808417e-05,NaN,NaN
18063,post_predict,0.29447827217,1.57981455896e-05,NaN,NaN
18064,post_predict,0.294804970043,1.57764382624e-05,NaN,NaN
NaN,baro_post,0.294792359827,1.57742850213e-05,0.00132230247666,3.12118176088
18065,post_predict,0.295119384449,1.57526205002e-05,NaN,NaN
18066,post_predict,0.295446850364,1.57309804017e-05,NaN,NaN
18067,post_predict,0.295774797623,1.57093727764e-05,NaN,NaN
18068,post_predict,0.29610307575,1.5687789791e-05,NaN,NaN
18069,post_predict,0.296431790003,1.5666237879e-05,NaN,NaN
18070,post_predict,0.296761409975,1.56447081368e-05,NaN,NaN
18070,gps_pre,0.296761409975,1.56447081369e-05,0.0281311671603,5.16974627124
18070,gps_post,0.292175824003,1.59400994585e-05,0.0276539293957,5.16974627124
18071,post_predict,0.292500358249,1.59181747076e-05,NaN,NaN
18072,post_predict,0.292825379552,1.58962635333e-05,NaN,NaN
18073,post_predict,0.293151100144,1.58743784765e-05,NaN,NaN
18074,post_predict,0.293477038714,1.58525241125e-05,NaN,NaN
18075,post_predict,0.293803568684,1.58306998045e-05,NaN,NaN
18076,post_predict,0.294130482177,1.58089009427e-05,NaN,NaN
18077,post_predict,0.294457941614,1.57871317575e-05,NaN,NaN
18078,post_predict,0.294786032063,1.57653817535e-05,NaN,NaN
18079,post_predict,0.295114516074,1.57436651253e-05,NaN,NaN
18080,post_predict,0.295443720509,1.57219724003e-05,NaN,NaN
NaN,baro_post,0.295429126499,1.5719573413e-05,0.00142126935725,6.15399929459
18080,gps_pre,0.295429126499,1.57195734128e-05,0.0277667389475,2.82915701135
18080,gps_post,0.290925243351,1.60177560917e-05,0.0273022876201,2.82915701135
18081,post_predict,0.291249152478,1.59956799878e-05,NaN,NaN
18082,post_predict,0.291573871851,1.59736137856e-05,NaN,NaN
18083,post_predict,0.291899119123,1.59515736219e-05,NaN,NaN
18084,post_predict,0.292224497533,1.59295654142e-05,NaN,NaN
18085,post_predict,0.292550519052,1.59075841038e-05,NaN,NaN
18086,post_predict,0.292877206318,1.58856298509e-05,NaN,NaN
18087,post_predict,0.293204454404,1.5863702967e-05,NaN,NaN
18088,post_predict,0.293532014816,1.58418076398e-05,NaN,NaN
18089,post_predict,0.293860023365,1.58199389457e-05,NaN,NaN
18090,post_predict,0.294188693306,1.57980956337e-05,NaN,NaN
18090,gps_pre,0.294188693306,1.57980956337e-05,0.0277454416908,3.14814960164
18090,gps_post,0.289709016181,1.60954019245e-05,0.0272827873936,3.14814960164
18091,post_predict,0.290032987091,1.60731581259e-05,NaN,NaN
18092,post_predict,0.290357360775,1.6050931424e-05,NaN,NaN
18093,post_predict,0.290682348376,1.60287295138e-05,NaN,NaN
18094,post_predict,0.291008045498,1.60065504402e-05,NaN,NaN
18095,post_predict,0.291333952628,1.59844038464e-05,NaN,NaN
18096,post_predict,0.291660076816,1.5962290991e-05,NaN,NaN
NaN,baro_post,0.291643223667,1.59595761184e-05,0.00153005048727,6.83565780899
18097,post_predict,0.291970168229,1.59375004651e-05,NaN,NaN
18098,post_predict,0.292297339575,1.5915449783e-05,NaN,NaN
18099,post_predict,0.292624920375,1.58934333601e-05,NaN,NaN
18100,post_predict,0.292953116335,1.58714409418e-05,NaN,NaN
18100,gps_pre,0.292953116335,1.58714409416e-05,0.0277326332031,4.51557542069
18100,gps_post,0.288496246923,1.61679390075e-05,0.0272713888824,4.51557542069
18101,post_predict,0.288819933421,1.61455434002e-05,NaN,NaN
18102,post_predict,0.289144053376,1.61231604201e-05,NaN,NaN
18103,post_predict,0.289468778082,1.61008013915e-05,NaN,NaN
18104,post_predict,0.289794113514,1.60784744535e-05,NaN,NaN
NaN,baro_post,0.289776273587,1.60756340935e-05,0.0015794363966,5.08853199421
18105,post_predict,0.290101734963,1.60533467271e-05,NaN,NaN
18106,post_predict,0.290427811003,1.60310873172e-05,NaN,NaN
18107,post_predict,0.290754511018,1.60088510733e-05,NaN,NaN
18108,post_predict,0.291081487812,1.59866485729e-05,NaN,NaN
NaN,baro_post,0.291063298818,1.59837632301e-05,0.00160296235572,4.37468071421
18109,post_predict,0.291390468819,1.59616072261e-05,NaN,NaN
18110,post_predict,0.29171842345,1.59394647647e-05,NaN,NaN
18110,gps_pre,0.29171842345,1.59394647647e-05,0.0276109912201,2.90680385191
18110,gps_post,0.287302709636,1.62341768891e-05,0.027153508684,2.90680385191
18111,post_predict,0.287625856995,1.62116465686e-05,NaN,NaN
18112,post_predict,0.287949829448,1.61891150937e-05,NaN,NaN
NaN,baro_post,0.287931432996,1.61861538971e-05,0.00161875362473,4.3094345212
18113,post_predict,0.288255251358,1.61636717138e-05,NaN,NaN
18114,post_predict,0.288579877029,1.61412152873e-05,NaN,NaN
18115,post_predict,0.288904967155,1.61187927263e-05,NaN,NaN
18116,post_predict,0.289230324097,1.60963992391e-05,NaN,NaN
NaN,baro_post,0.289211573226,1.60933764061e-05,0.00164270312896,3.41266300248
18117,post_predict,0.289537586271,1.60710225381e-05,NaN,NaN
18118,post_predict,0.289864346003,1.60486848734e-05,NaN,NaN
18119,post_predict,0.290191366191,1.60263812161e-05,NaN,NaN
18120,post_predict,0.290518743622,1.60041102637e-05,NaN,NaN
18120,gps_pre,0.290518743622,1.60041102635e-05,0.0276153411476,2.79720693757
18121,post_predict,0.290846867411,1.59818548769e-05,NaN,NaN
18122,post_predict,0.291175179187,1.59596401492e-05,NaN,NaN
18123,post_predict,0.291504201081,1.59374514199e-05,NaN,NaN
18124,post_predict,0.291833572127,1.59152813728e-05,NaN,NaN
NaN,baro_post,0.29181354391,1.59121431281e-05,0.00170648997714,3.13530517917
18125,post_predict,0.292143399265,1.58900233176e-05,NaN,NaN
18126,post_predict,0.292473812576,1.58679216256e-05,NaN,NaN
18127,post_predict,0.292804335731,1.58458653689e-05,NaN,NaN
18128,post_predict,0.293135887243,1.58238170567e-05,NaN,NaN
18129,post_predict,0.29346777068,1.58018067654e-05,NaN,NaN
18130,post_predict,0.293799643546,1.57798292948e-05,NaN,NaN
18130,gps_pre,0.293799643546,1.57798292949e-05,0.0279423938243,2.89877783733
18130,gps_post,0.289298740103,1.60769977152e-05,0.0274737394013,2.89877783733
18131,post_predict,0.289626496577,1.60546060547e-05,NaN,NaN
18132,post_predict,0.289954999048,1.60322195478e-05,NaN,NaN
18133,post_predict,0.290283821351,1.60098660495e-05,NaN,NaN
18134,post_predict,0.290612939256,1.59875413251e-05,NaN,NaN
18135,post_predict,0.290942896222,1.59652409652e-05,NaN,NaN
18136,post_predict,0.291273565681,1.59429637853e-05,NaN,NaN
18137,post_predict,0.291604202267,1.59207203119e-05,NaN,NaN
18138,post_predict,0.291935637104,1.5898491772e-05,NaN,NaN
18139,post_predict,0.292267673459,1.58763006371e-05,NaN,NaN
18140,post_predict,0.292600033907,1.58541340146e-05,NaN,NaN
NaN,baro_post,0.292576735298,1.58506525963e-05,0.00184911182429,3.6851016757
18140,gps_pre,0.292576735298,1.58506525963e-05,0.0280330974245,2.46078991801
18141,post_predict,0.292909918752,1.58285250246e-05,NaN,NaN
18142,post_predict,0.293242737975,1.58064379074e-05,NaN,NaN
18143,post_predict,0.293576626334,1.57843695076e-05,NaN,NaN
18144,post_predict,0.29391092301,1.57623311634e-05,NaN,NaN
18145,post_predict,0.294245796385,1.57403106615e-05,NaN,NaN
18146,post_predict,0.294580988368,1.57183280984e-05,NaN,NaN
18147,post_predict,0.294916643462,1.56963691835e-05,NaN,NaN
18148,post_predict,0.295252966728,1.56744388145e-05,NaN,NaN
NaN,baro_post,0.29522824404,1.56708548831e-05,0.00191360768368,2.93575361369
18149,post_predict,0.295564623642,1.56489666268e-05,NaN,NaN
18150,post_predict,0.295902058348,1.56270985592e-05,NaN,NaN
18150,gps_pre,0.295902058348,1.56270985593e-05,0.0283661087738,3.13891077859
18151,post_predict,0.296239718191,1.56052565157e-05,NaN,NaN
18152,post_predict,0.296577968744,1.55834461691e-05,NaN,NaN
18153,post_predict,0.296916807331,1.5561661321e-05,NaN,NaN
18154,post_predict,0.297256186233,1.55399069726e-05,NaN,NaN
18155,post_predict,0.297596009428,1.55181709333e-05,NaN,NaN
18156,post_predict,0.297936440208,1.54964701623e-05,NaN,NaN
18157,post_predict,0.298275175445,1.5474780717e-05,NaN,NaN
18158,post_predict,0.298616574714,1.54531321569e-05,NaN,NaN
18159,post_predict,0.298958713304,1.54315017719e-05,NaN,NaN
18160,post_predict,0.299301208803,1.54099075165e-05,NaN,NaN
NaN,accel_post,0.298205518195,1.5468013587e-05,0.22972831451,0.253503637278
NaN,mag_post,0.298205518195,1.5468013587e-05,0.22972831451,0.253503637278
NaN,baro_post,0.298190457532,1.5465881918e-05,0.00148827915142,3.46974020236
18160,gps_pre,0.298190457532,1.5465881918e-05,0.0286754345756,1.83140256287
18161,post_predict,0.298522466695,1.54447043772e-05,NaN,NaN
18162,post_predict,0.298854844303,1.5423555239e-05,NaN,NaN
18163,post_predict,0.299187685367,1.54024313319e-05,NaN,NaN
18164,post_predict,0.299521023797,1.53813338545e-05,NaN,NaN
NaN,baro_post,0.299505680442,1.53791294532e-05,0.00150918307335,4.41360700644
18165,post_predict,0.299839486954,1.53580684444e-05,NaN,NaN
18166,post_predict,0.300173209982,1.53370404326e-05,NaN,NaN
18167,post_predict,0.300507732275,1.53160389049e-05,NaN,NaN
18168,post_predict,0.300842672159,1.52950644654e-05,NaN,NaN
18169,post_predict,0.301178277924,1.52741118277e-05,NaN,NaN
18170,post_predict,0.301514243249,1.52531930875e-05,NaN,NaN
18170,gps_pre,0.301514243249,1.52531930875e-05,0.0290138591099,2.79997981543
18170,gps_post,0.296700886912,1.55532530801e-05,0.0285062552774,2.79997981543
18171,post_predict,0.297032057916,1.55319205279e-05,NaN,NaN
18172,post_predict,0.297363475408,1.55106034964e-05,NaN,NaN
NaN,baro_post,0.29734745206,1.55082916996e-05,0.00153773948423,5.59774925138
18173,post_predict,0.297679313297,1.54870121875e-05,NaN,NaN
18174,post_predict,0.298011751317,1.54657594369e-05,NaN,NaN
18175,post_predict,0.298344798598,1.54445310711e-05,NaN,NaN
18176,post_predict,0.298677617034,1.54233367009e-05,NaN,NaN
18177,post_predict,0.299011853273,1.54021603913e-05,NaN,NaN
18178,post_predict,0.299345848805,1.53810171451e-05,NaN,NaN
18179,post_predict,0.299680427013,1.53599059557e-05,NaN,NaN
18180,post_predict,0.300015697409,1.5338813436e-05,NaN,NaN
18180,gps_pre,0.300015697409,1.53388134358e-05,0.0289653989489,3.61154327266
18180,gps_post,0.295236721863,1.56378296809e-05,0.0284606198355,3.61154327266
18181,post_predict,0.295567263452,1.56163295828e-05,NaN,NaN
18182,post_predict,0.295898233881,1.5594842413e-05,NaN,NaN
18183,post_predict,0.296229672761,1.55733763207e-05,NaN,NaN
18184,post_predict,0.296561404632,1.55519463829e-05,NaN,NaN
18185,post_predict,0.296893782806,1.55305369878e-05,NaN,NaN
18186,post_predict,0.297226544174,1.55091638644e-05,NaN,NaN
18187,post_predict,0.297559799147,1.54878082719e-05,NaN,NaN
18188,post_predict,0.297893630019,1.54664876097e-05,NaN,NaN
NaN,baro_post,0.297875238712,1.54639405457e-05,0.00164604833412,3.23590115873
18189,post_predict,0.298209356217,1.54426534223e-05,NaN,NaN
18190,post_predict,0.298543759169,1.542139854e-05,NaN,NaN
18190,gps_pre,0.298543759169,1.542139854e-05,0.0289540253566,3.403696633
18190,gps_post,0.293792989778,1.5723231933e-05,0.0284499842478,3.403696633
18191,post_predict,0.294122841239,1.57015582441e-05,NaN,NaN
18192,post_predict,0.294452843516,1.56799042399e-05,NaN,NaN
18193,post_predict,0.294783780175,1.56582697815e-05,NaN,NaN
18194,post_predict,0.295114741969,1.56366701269e-05,NaN,NaN
18195,post_predict,0.295446410746,1.56150954774e-05,NaN,NaN
18196,post_predict,0.295778545978,1.55935442096e-05,NaN,NaN
NaN,baro_post,0.295759097265,1.55908582005e-05,0.00170066788696,4.05075486607
18197,post_predict,0.296091611338,1.55693512165e-05,NaN,NaN
18198,post_predict,0.296424684897,1.55478643932e-05,NaN,NaN
18199,post_predict,0.296758205186,1.55264094875e-05,NaN,NaN
18200,post_predict,0.297092259885,1.5504985573e-05,NaN,NaN
NaN,baro_post,0.29707289898,1.55023158185e-05,0.00168665631435,2.9507846243
18200,gps_pre,0.29707289898,1.55023158185e-05,0.0290197890038,3.05590911745
18200,gps_post,0.29233878273,1.58069297052e-05,0.0285124324026,3.05590911745
18201,post_predict,0.292667921097,1.57850923604e-05,NaN,NaN
18202,post_predict,0.292997810566,1.57632676312e-05,NaN,NaN
18203,post_predict,0.29332747476,1.57414693001e-05,NaN,NaN
18204,post_predict,0.293658141781,1.57196963659e-05,NaN,NaN
18205,post_predict,0.29398894559,1.56979562398e-05,NaN,NaN
18206,post_predict,0.29432035905,1.56762384905e-05,NaN,NaN
18207,post_predict,0.294652190993,1.56545534224e-05,NaN,NaN
18208,post_predict,0.294985025912,1.56328815309e-05,NaN,NaN
NaN,baro_post,0.294964542916,1.56300703664e-05,0.00174305309637,3.08569008031
18209,post_predict,0.295297171779,1.56084499135e-05,NaN,NaN
18210,post_predict,0.2956303968,1.55868581783e-05,NaN,NaN
18210,gps_pre,0.2956303968,1.55868581782e-05,0.0289622661513,0.839167327167
18211,post_predict,0.295964167236,1.55652832437e-05,NaN,NaN
18212,post_predict,0.296298362858,1.55437440425e-05,NaN,NaN
NaN,baro_post,0.296277538083,1.55408780096e-05,0.00176665798455,3.12396743643
18213,post_predict,0.29661223931,1.55193694947e-05,NaN,NaN
18214,post_predict,0.296947325695,1.54978932768e-05,NaN,NaN
18215,post_predict,0.297283042753,1.5476436132e-05,NaN,NaN
18216,post_predict,0.297619051278,1.54550188098e-05,NaN,NaN
18217,post_predict,0.29795567132,1.54336236106e-05,NaN,NaN
18218,post_predict,0.298292983979,1.54122514908e-05,NaN,NaN
18219,post_predict,0.298630421798,1.53909063714e-05,NaN,NaN
18220,post_predict,0.29896872376,1.53695845822e-05,NaN,NaN
18220,gps_pre,0.29896872376,1.5369584582e-05,0.0293048828326,3.30439161645
18221,post_predict,0.299307586046,1.53482919453e-05,NaN,NaN
18222,post_predict,0.299646331597,1.53270289287e-05,NaN,NaN
18223,post_predict,0.299986342304,1.53057837268e-05,NaN,NaN
18224,post_predict,0.300326787331,1.52845668893e-05,NaN,NaN
18225,post_predict,0.300667674203,1.52633739584e-05,NaN,NaN
18226,post_predict,0.301009223722,1.52422078389e-05,NaN,NaN
18227,post_predict,0.301350536307,1.52210728645e-05,NaN,NaN
18228,post_predict,0.301693229367,1.51999600627e-05,NaN,NaN
NaN,baro_post,0.301669021053,1.51968870222e-05,0.00191368589837,5.48939332094
18229,post_predict,0.302011496238,1.51758153633e-05,NaN,NaN
18230,post_predict,0.302354871742,1.51547694194e-05,NaN,NaN
18230,gps_pre,0.302354871742,1.51547694194e-05,0.0296518245821,2.50282736683
18231,post_predict,0.302698598816,1.51337503973e-05,NaN,NaN
18232,post_predict,0.303042554543,1.51127596151e-05,NaN,NaN
NaN,baro_post,0.303018743437,1.51097651921e-05,0.00187908217223,4.46621926596
18233,post_predict,0.303363150427,1.50888120906e-05,NaN,NaN
18234,post_predict,0.303708358113,1.50678814216e-05,NaN,NaN
18235,post_predict,0.30405425698,1.50469684614e-05,NaN,NaN
18236,post_predict,0.304400497988,1.50260823971e-05,NaN,NaN
NaN,baro_post,0.304376689209,1.50230607623e-05,0.00187475454639,4.22987475215
18237,post_predict,0.304722951795,1.50022234073e-05,NaN,NaN
18238,post_predict,0.30506936706,1.49814133603e-05,NaN,NaN
18239,post_predict,0.305417105973,1.49606199421e-05,NaN,NaN
18240,post_predict,0.305764842057,1.49398543679e-05,NaN,NaN
NaN,baro_post,0.305740716528,1.49368175456e-05,0.00189620402152,2.66692930017
18240,gps_pre,0.305740716528,1.49368175455e-05,0.030002282621,4.57777922275
18240,gps_post,0.300698008378,1.52434468112e-05,0.0294588247732,4.57777922275
18241,post_predict,0.301040593148,1.52222732815e-05,NaN,NaN
18242,post_predict,0.301383679174,1.52010959559e-05,NaN,NaN
18243,post_predict,0.301727221536,1.51799577899e-05,NaN,NaN
18244,post_predict,0.302071420539,1.51588419922e-05,NaN,NaN
18245,post_predict,0.302416104549,1.51377546628e-05,NaN,NaN
18246,post_predict,0.302761307527,1.51166807153e-05,NaN,NaN
18247,post_predict,0.303106707687,1.50956467466e-05,NaN,NaN
18248,post_predict,0.303453234828,1.50746307645e-05,NaN,NaN
NaN,baro_post,0.303427792887,1.50714297613e-05,0.00195700401259,3.17025232254
18249,post_predict,0.303774187391,1.50504583828e-05,NaN,NaN
18250,post_predict,0.304121334746,1.50295013898e-05,NaN,NaN
18250,gps_pre,0.304121334746,1.50295013898e-05,0.0297931940143,1.9792856112
18251,post_predict,0.304469084138,1.50085756404e-05,NaN,NaN
18252,post_predict,0.30481705489,1.49876691894e-05,NaN,NaN
NaN,baro_post,0.304791635095,1.49844715477e-05,0.0019522399642,4.07877067286
18253,post_predict,0.305140268615,1.49636096449e-05,NaN,NaN
18254,post_predict,0.30548879731,1.49427725816e-05,NaN,NaN
18255,post_predict,0.305838075959,1.49219684158e-05,NaN,NaN
18256,post_predict,0.306188037514,1.49011816615e-05,NaN,NaN
18257,post_predict,0.306538735426,1.48804183517e-05,NaN,NaN
18258,post_predict,0.30688995172,1.48596811204e-05,NaN,NaN
18259,post_predict,0.307241680237,1.48389649407e-05,NaN,NaN
18260,post_predict,0.307594081786,1.48182718331e-05,NaN,NaN
NaN,baro_post,0.307567199088,1.48150076988e-05,0.00201651644379,2.88381045624
18260,gps_pre,0.307567199088,1.48150076986e-05,0.0301462768093,0.951203325223
18261,post_predict,0.307919989324,1.4794351665e-05,NaN,NaN
18262,post_predict,0.308269839678,1.47737742968e-05,NaN,NaN
18263,post_predict,0.308623555145,1.47531711713e-05,NaN,NaN
18264,post_predict,0.308977966482,1.47325888411e-05,NaN,NaN
NaN,accel_post,0.30773649939,1.47968622346e-05,0.243718102846,0.222943129444
NaN,mag_post,0.30773649939,1.47968622346e-05,0.243718102846,0.222943129444
18265,post_predict,0.308079207716,1.47767395764e-05,NaN,NaN
18266,post_predict,0.308422565534,1.47566364104e-05,NaN,NaN
18267,post_predict,0.308766573481,1.4736554258e-05,NaN,NaN
18268,post_predict,0.309110415494,1.47165087405e-05,NaN,NaN
18269,post_predict,0.309455160472,1.4696484662e-05,NaN,NaN
18270,post_predict,0.309800479707,1.46764800674e-05,NaN,NaN
18270,gps_pre,0.309800479707,1.46764800673e-05,0.0304671921258,1.83839730635
18271,post_predict,0.310146474323,1.46565007776e-05,NaN,NaN
18272,post_predict,0.310492479198,1.46365501498e-05,NaN,NaN
18273,post_predict,0.310839383235,1.46166149593e-05,NaN,NaN
18274,post_predict,0.311186636746,1.45967117863e-05,NaN,NaN
18275,post_predict,0.311534243761,1.45768329431e-05,NaN,NaN
18276,post_predict,0.311882579939,1.45569787266e-05,NaN,NaN
NaN,baro_post,0.311865283834,1.45549620727e-05,0.00161337155655,4.68910914399
18277,post_predict,0.312213705067,1.45351427171e-05,NaN,NaN
18278,post_predict,0.312562833977,1.45153385499e-05,NaN,NaN
18279,post_predict,0.312912195988,1.4495577427e-05,NaN,NaN
18280,post_predict,0.313262171309,1.44758301953e-05,NaN,NaN
NaN,baro_post,0.313244604675,1.44737397178e-05,0.00163259072395,3.51804553462
18280,gps_pre,0.313244604675,1.44737397177e-05,0.0308254757645,5.74178506977
18280,gps_post,0.307916493555,1.47834709156e-05,0.0302502635174,5.74178506977
18281,post_predict,0.308260821675,1.47633178868e-05,NaN,NaN
18282,post_predict,0.308605611,1.47431708969e-05,NaN,NaN
18283,post_predict,0.3089512881,1.47230489579e-05,NaN,NaN
18284,post_predict,0.309296966248,1.47029515818e-05,NaN,NaN
NaN,baro_post,0.30927946861,1.47008113066e-05,0.00162365201937,4.09943704231
18285,post_predict,0.309625287207,1.46807590804e-05,NaN,NaN
18286,post_predict,0.309972117139,1.46607154151e-05,NaN,NaN
18287,post_predict,0.310319114702,1.46407064869e-05,NaN,NaN
18288,post_predict,0.310666603328,1.46207232973e-05,NaN,NaN
NaN,baro_post,0.310649014199,1.46185727964e-05,0.0016247723485,4.48391358835
18289,post_predict,0.310996945659,1.45986247728e-05,NaN,NaN
18290,post_predict,0.311345526107,1.45786982299e-05,NaN,NaN
18290,gps_pre,0.311345526107,1.45786982299e-05,0.0303495157671,4.73617037606
18290,gps_post,0.306138824568,1.48913284491e-05,0.0297912544106,4.73617037606
18291,post_predict,0.306482113436,1.48709696143e-05,NaN,NaN
