time, accel_x, accel_y, accel_z, gyro_x, gyro_y, gyro_z, mag_x, mag_y, mag_z, baro, gps_lat, gps_lon, gps_alt
97.082497, -0.5086306, 0.4844767, 8.9052896, 5.3372889, -5.0517612, 8.1300297, 51.1897087, -1.8349650, -0.9733024, 101293.226562, 35.9999995183, 139.9999921837, 2.756160
97.084999, 0.0446455, 0.5233926, 9.4261074, 4.2162600, -3.7730370, 7.1550331, 51.1897087, -1.8349650, -0.9733024, 101293.226562, 35.9999995183, 139.9999921837, 2.756160
97.087502, -0.5999409, 0.3472129, 8.5999002, 5.7427268, -5.3755717, 6.9114366, 51.1897087, -1.8349650, -0.9733024, 101293.226562, 35.9999995183, 139.9999921837, 2.756160
97.089996, -0.1595856, 0.4487427, 9.1524467, 5.2447653, -4.4897013, 7.5860462, 57.6316376, 2.3655484, -0.5724922, 101293.226562, 35.9999995183, 139.9999921837, 2.756160
97.092499, -0.0051613, 0.5098279, 9.1733236, 4.9732857, -5.0680728, 7.8199015, 57.6316376, 2.3655484, -0.5724922, 101293.226562, 35.9999995183, 139.9999921837, 2.756160
97.095001, -0.4213350, 0.4063238, 8.6838121, 5.6176486, -5.3894920, 6.5001020, 57.6316376, 2.3655484, -0.5724922, 101293.226562, 35.9999995183, 139.9999921837, 2.756160
97.097504, -0.2774157, 0.4889771, 9.1364937, 4.4270072, -4.1101317, 7.4351420, 57.6316376, 2.3655484, -0.5724922, 101293.226562, 35.9999995183, 139.9999921837, 2.756160
97.099998, -0.0076349, 0.2300394, 9.2284012, 4.8782911, -4.5503774, 7.1330104, 48.2127724, 5.5051537, 0.5536621, 101293.687500, 36.0000199368, 139.9999909607, 2.254860
97.102501, -0.7683076, 0.6461477, 9.0222120, 5.0526276, -5.0174470, 7.9965181, 48.2127724, 5.5051537, 0.5536621, 101293.687500, 36.0000199368, 139.9999909607, 2.254860
97.105003, -0.1164399, 0.7676019, 9.1586685, 5.5707283, -5.0916357, 7.3190236, 48.2127724, 5.5051537, 0.5536621, 101293.687500, 36.0000199368, 139.9999909607, 2.254860
97.107498, -0.4258572, 0.3479273, 9.0746002, 4.6659894, -5.1459413, 7.4223280, 48.2127724, 5.5051537, 0.5536621, 101293.687500, 36.0000199368, 139.9999909607, 2.254860
97.110001, -0.1353224, 0.9291763, 9.0158796, 4.4059420, -4.9961796, 7.9071455, 36.4097023, -3.0536704, 1.0011767, 101293.687500, 36.0000199368, 139.9999909607, 2.254860
97.112503, -0.2852601, 0.2524943, 8.8053331, 5.1482353, -4.4151812, 6.7892704, 36.4097023, -3.0536704, 1.0011767, 101293.687500, 36.0000199368, 139.9999909607, 2.254860
97.114998, -0.4168161, 0.3391808, 9.2786484, 4.8752747, -5.4452939, 7.2907038, 36.4097023, -3.0536704, 1.0011767, 101293.687500, 36.0000199368, 139.9999909607, 2.254860
97.117500, -0.3074723, 0.7712472, 8.7657976, 5.1763926, -5.1220851, 7.4405684, 36.4097023, -3.0536704, 1.0011767, 101293.687500, 36.0000199368, 139.9999909607, 2.254860
97.120003, -0.1455443, 0.4541549, 9.1050329, 3.7449899, -4.7937074, 7.2059722, 56.3122025, 0.6155906, 4.7104902, 101294.062500, 36.0000199368, 139.9999909607, 2.254860
97.122498, -0.5497509, 0.1519926, 8.9998064, 3.6425686, -4.4499559, 6.6105461, 56.3122025, 0.6155906, 4.7104902, 101294.062500, 36.0000199368, 139.9999909607, 2.254860
97.125000, 0.0606091, 0.7892903, 9.1834564, 5.5048337, -5.2173433, 6.3385649, 56.3122025, 0.6155906, 4.7104902, 101294.062500, 36.0000199368, 139.9999909607, 2.254860
97.127502, -0.2346585, 0.4270225, 8.7280874, 4.5004568, -3.8614385, 7.4686608, 56.3122025, 0.6155906, 4.7104902, 101294.062500, 36.0000199368, 139.9999909607, 2.254860
97.129997, -0.4531128, 0.3695194, 9.2090206, 5.1261582, -4.2437658, 6.5481138, 47.9743843, -12.2464437, 0.7617069, 101294.062500, 36.0000199368, 139.9999909607, 2.254860
97.132500, -0.0848395, 0.5391256, 8.8661184, 5.4676394, -4.7421560, 6.7759056, 47.9743843, -12.2464437, 0.7617069, 101294.062500, 36.0000199368, 139.9999909607, 2.254860
97.135002, -0.4499636, 0.7234225, 8.9765205, 5.4388452, -4.0516548, 7.9744778, 47.9743843, -12.2464437, 0.7617069, 101294.062500, 36.0000199368, 139.9999909607, 2.254860
97.137497, -0.0179844, 0.3721125, 9.0393753, 4.6449294, -5.5120940, 7.1964531, 47.9743843, -12.2464437, 0.7617069, 101294.062500, 36.0000199368, 139.9999909607, 2.254860
97.139999, -0.7743957, 0.8016435, 8.9840555, 4.8073306, -4.9522905, 6.4674330, 54.6450462, -7.5446444, -4.5969300, 101296.023438, 36.0000199368, 139.9999909607, 2.254860
97.142502, -0.0071280, 0.0432957, 9.0623970, 4.4833374, -4.8177652, 7.1289902, 54.6450462, -7.5446444, -4.5969300, 101296.023438, 36.0000199368, 139.9999909607, 2.254860
97.144997, -0.3309063, 0.7868204, 9.0817633, 5.1935639, -4.5782104, 7.4078579, 54.6450462, -7.5446444, -4.5969300, 101296.023438, 36.0000199368, 139.9999909607, 2.254860
97.147499, -0.4312413, 0.1375664, 8.9607077, 5.1403255, -4.4754705, 6.6911144, 54.6450462, -7.5446444, -4.5969300, 101296.023438, 36.0000199368, 139.9999909607, 2.254860
97.150002, -0.5414786, 0.6860645, 9.0649118, 4.3857336, -5.3069806, 7.6966143, 44.3002777, 8.1759539, -0.5879892, 101296.023438, 35.9999990108, 139.9999868257, 2.154453
97.152496, -0.1303410, 0.6465139, 9.1309805, 5.5588841, -4.1099954, 7.0874901, 44.3002777, 8.1759539, -0.5879892, 101296.023438, 35.9999990108, 139.9999868257, 2.154453
97.154999, -0.1584114, 0.4014241, 8.7410078, 4.9508467, -5.0314493, 7.8303199, 44.3002777, 8.1759539, -0.5879892, 101296.023438, 35.9999990108, 139.9999868257, 2.154453
97.157501, -0.5006810, 0.4457224, 9.3417530, 3.9741454, -4.9938169, 6.7240934, 44.3002777, 8.1759539, -0.5879892, 101296.023438, 35.9999990108, 139.9999868257, 2.154453
97.160004, 0.1688413, 0.2804343, 10.6338100, 3.4998181, -3.8240881, 5.1422076, 45.7092667, 29.7701664, -19.0263252, 101304.046875, 35.9999990108, 139.9999868257, 2.154453
