time,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,mag_x,mag_y,mag_z,baro,gps_lat,gps_lon,gps_alt
1.150,-0.0712000,-0.1346000,9.6229000,35.4919000,28.8162000,34.3704000,-40.4100000,-11.9350000,4.8120000,0.000000,0,0,0
1.160,-0.0867000,-0.1334000,9.6170000,35.5072000,28.9078000,34.8740000,-40.4300000,-12.1080000,4.8280000,0.000000,0,0,0
1.170,-0.0939000,-0.1178000,9.6110000,35.7132000,28.6636000,35.1181000,-40.4820000,-11.8000000,4.9630000,0.000000,0,0,0
1.180,-0.0927000,-0.0831000,9.6074000,35.9650000,28.1601000,35.0342000,-40.3260000,-12.1550000,5.2640000,0.000000,0,0,0
1.190,-0.0903000,-0.0449000,9.6062000,36.1557000,27.6260000,34.6756000,-40.1730000,-11.9210000,4.5420000,0.000000,0,0,0
1.200,-0.0867000,-0.0197000,9.6074000,36.2625000,27.1835000,34.2178000,-40.3510000,-12.2880000,4.2420000,0.000000,0,0,0
1.210,-0.0784000,-0.0114000,9.6098000,36.3007000,26.9012000,33.7219000,-40.5160000,-12.0940000,4.3920000,0.000000,0,0,0
1.220,-0.0676000,-0.0197000,9.6110000,36.2549000,26.7868000,33.2260000,-40.5170000,-11.8140000,4.6370000,0.000000,0,0,0
1.230,-0.0592000,-0.0377000,9.6122000,36.1176000,26.8555000,32.7988000,-40.3410000,-12.0340000,5.0120000,0.000000,0,0,0
1.240,-0.0568000,-0.0640000,9.6122000,35.9268000,27.0386000,32.5470000,-40.5920000,-11.8960000,4.9290000,0.000000,0,0,0
1.250,-0.0580000,-0.0879000,9.6146000,35.7590000,27.2827000,32.5470000,-40.3820000,-12.1590000,5.1090000,0.000000,0,0,0
1.260,-0.0640000,-0.1059000,9.6146000,35.6903000,27.5116000,32.7606000,-40.3870000,-11.7480000,4.7030000,0.000000,0,0,0
1.270,-0.0664000,-0.1190000,9.6122000,35.7513000,27.6566000,33.0811000,-40.3330000,-11.7940000,4.3420000,0.000000,0,0,0
1.280,-0.0664000,-0.1226000,9.6098000,35.9039000,27.6794000,33.3862000,-40.2090000,-12.0720000,5.1180000,0.000000,0,0,0
1.290,-0.0628000,-0.1119000,9.6098000,36.0718000,27.6642000,33.6075000,-40.3230000,-12.1300000,4.6850000,0.000000,0,0,0
1.300,-0.0544000,-0.0879000,9.6098000,36.1481000,27.6794000,33.6609000,-40.2240000,-11.9870000,4.5180000,0.000000,0,0,0
1.310,-0.0413000,-0.0592000,9.6098000,36.0641000,27.8320000,33.5236000,-40.3040000,-12.0670000,4.9270000,0.000000,0,0,0
1.320,-0.0317000,-0.0389000,9.6074000,35.8658000,28.0609000,33.2565000,-40.2600000,-12.0230000,4.2270000,0.000000,0,0,0
1.330,-0.0329000,-0.0317000,9.6062000,35.6216000,28.2669000,32.9514000,-40.1000000,-11.9120000,4.3160000,0.000000,0,0,0
1.340,-0.0413000,-0.0389000,9.6050000,35.4080000,28.3051000,32.6691000,-40.1760000,-12.3270000,4.3780000,0.000000,0,0,0
1.350,-0.0532000,-0.0568000,9.6050000,35.3241000,28.1525000,32.4326000,-40.3120000,-12.2700000,4.7280000,0.000000,0,0,0
1.360,-0.0628000,-0.0736000,9.6062000,35.4080000,27.8320000,32.2189000,-40.2830000,-12.1100000,4.9720000,0.000000,0,0,0
1.370,-0.0664000,-0.0819000,9.6062000,35.6903000,27.4124000,31.9901000,-40.3170000,-12.0440000,4.6200000,0.000000,0,0,0
1.380,-0.0664000,-0.0807000,9.6098000,36.0947000,27.0538000,31.7612000,-40.5250000,-11.8790000,4.6360000,0.000000,0,0,0
1.390,-0.0616000,-0.0712000,9.6122000,36.3998000,26.9089000,31.6238000,-40.3050000,-11.7880000,4.9780000,0.000000,0,0,0
1.400,-0.0592000,-0.0556000,9.6134000,36.4532000,27.0996000,31.6696000,-40.7140000,-11.6880000,4.8340000,0.000000,0,0,0
1.410,-0.0712000,-0.0473000,9.6170000,36.3083000,27.5879000,32.0053000,-40.3590000,-12.0280000,4.4570000,0.000000,0,0,0
1.420,-0.0891000,-0.0520000,9.6170000,35.9879000,28.1677000,32.7072000,-40.4010000,-11.9700000,4.9560000,0.000000,0,0,0
1.430,-0.1011000,-0.0664000,9.6194000,35.6216000,28.7323000,33.5541000,-39.9910000,-12.0040000,3.9170000,0.000000,0,0,0
1.440,-0.1035000,-0.0855000,9.6182000,35.3699000,29.0680000,34.2789000,-40.5010000,-11.8540000,5.0710000,0.000000,0,0,0
1.450,-0.0963000,-0.1059000,9.6170000,35.3775000,29.1367000,34.6603000,-40.4550000,-11.7220000,5.3600000,0.000000,0,0,0
