time,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,mag_x,mag_y,mag_z,baro,gps_lat,gps_lon,gps_alt
1.163,0.0120000,0.0126000,9.6636000,57.3959000,57.7469000,59.0668000,-40.9270000,-13.1650000,4.3120000,101223.860000,0,0,0
1.173,0.0132000,0.0150000,9.6624000,57.3959000,57.6706000,59.0668000,-40.7350000,-13.4890000,4.4790000,101221.780000,0,0,0
1.183,0.0120000,0.0161000,9.6612000,57.3883000,57.6553000,59.0744000,-40.9880000,-13.2620000,4.7090000,101221.780000,0,0,0
1.193,0.0096000,0.0150000,9.6600000,57.3730000,57.5943000,59.0820000,-40.6610000,-12.9840000,4.2760000,101222.200000,0,0,0
1.203,0.0096000,0.0126000,9.6600000,57.3654000,57.5485000,59.0897000,-40.9330000,-13.1360000,4.0130000,101222.200000,0,0,0
1.213,0.0108000,0.0090000,9.6588000,57.3654000,57.4951000,59.0973000,-40.8990000,-13.2740000,4.1790000,101223.000000,0,0,0
1.223,0.0132000,0.0078000,9.6612000,57.3730000,57.4722000,59.0973000,-40.7800000,-13.0960000,4.6460000,101223.000000,0,0,0
1.233,0.0167000,0.0078000,9.6648000,57.3730000,57.5256000,59.1049000,-40.9240000,-13.5290000,4.5330000,101223.210000,0,0,0
1.243,0.0179000,0.0090000,9.6672000,57.3654000,57.6477000,59.1125000,-40.9200000,-13.1650000,4.8530000,101223.210000,0,0,0
1.253,0.0179000,0.0126000,9.6672000,57.3578000,57.8003000,59.1202000,-40.8880000,-13.1260000,5.1220000,101223.780000,0,0,0
1.263,0.0156000,0.0150000,9.6636000,57.3502000,57.9071000,59.1278000,-40.5830000,-13.4080000,4.6260000,101223.780000,0,0,0
1.273,0.0144000,0.0150000,9.6600000,57.3502000,57.9376000,59.1278000,-40.7550000,-13.2940000,4.7020000,101225.510000,0,0,0
1.283,0.0132000,0.0138000,9.6576000,57.3502000,57.8690000,59.1278000,-40.8790000,-13.2530000,4.6130000,101225.510000,0,0,0
1.293,0.0132000,0.0126000,9.6576000,57.3578000,57.7393000,59.1202000,-40.6030000,-13.2850000,4.1400000,101221.570000,0,0,0
1.303,0.0144000,0.0114000,9.6612000,57.3654000,57.6553000,59.1202000,-40.6550000,-13.3800000,5.0000000,101221.570000,0,0,0
1.313,0.0156000,0.0102000,9.6648000,57.3730000,57.6477000,59.1202000,-40.6190000,-13.5530000,4.2520000,101219.230000,0,0,0
1.323,0.0167000,0.0090000,9.6672000,57.3730000,57.7240000,59.1278000,-40.5240000,-13.1980000,4.9830000,101219.230000,0,0,0
1.333,0.0156000,0.0078000,9.6660000,57.3807000,57.8079000,59.1354000,-40.5870000,-13.4920000,4.9870000,101219.380000,0,0,0
1.343,0.0144000,0.0078000,9.6624000,57.3883000,57.8537000,59.1354000,-40.9340000,-13.2660000,4.8330000,101219.380000,0,0,0
1.353,0.0108000,0.0102000,9.6588000,57.3959000,57.8003000,59.1354000,-40.6810000,-13.0040000,4.6470000,101219.310000,0,0,0
1.363,0.0096000,0.0114000,9.6564000,57.4112000,57.6477000,59.1354000,-41.0060000,-13.2440000,3.9050000,101219.310000,0,0,0
1.373,0.0108000,0.0126000,9.6588000,57.4265000,57.4951000,59.1354000,-40.6390000,-13.1340000,3.6610000,101219.030000,0,0,0
1.383,0.0144000,0.0138000,9.6624000,57.4417000,57.4265000,59.1202000,-40.6300000,-13.4630000,4.2590000,101219.030000,0,0,0
1.393,0.0179000,0.0114000,9.6648000,57.4417000,57.4493000,59.1049000,-40.6930000,-13.4970000,4.3300000,101219.310000,0,0,0
1.403,0.0203000,0.0102000,9.6660000,57.4341000,57.5256000,59.0897000,-40.7260000,-13.3370000,3.9230000,101219.310000,0,0,0
1.413,0.0203000,0.0090000,9.6636000,57.4341000,57.6172000,59.0897000,-40.4330000,-13.3730000,4.3970000,101218.960000,0,0,0
1.423,0.0191000,0.0078000,9.6636000,57.4341000,57.6706000,59.0820000,-40.6820000,-13.4440000,4.2960000,101218.960000,0,0,0
1.433,0.0167000,0.0078000,9.6600000,57.4341000,57.6477000,59.0820000,-40.7850000,-13.4380000,3.8060000,101222.360000,0,0,0
1.443,0.0167000,0.0090000,9.6588000,57.4341000,57.5714000,59.0744000,-40.7090000,-13.3330000,3.8450000,101222.360000,0,0,0
1.453,0.0191000,0.0102000,9.6612000,57.4265000,57.5333000,59.0820000,-40.7200000,-13.1150000,3.8300000,101221.990000,0,0,0
1.463,0.0227000,0.0114000,9.6636000,57.4188000,57.5943000,59.0820000,-40.5820000,-13.2570000,3.7610000,101221.990000,0,0,0
1.473,0.0251000,0.0102000,9.6660000,57.4036000,57.7316000,59.0897000,-40.8900000,-13.4370000,3.8410000,101221.500000,0,0,0
1.483,0.0239000,0.0090000,9.6660000,57.3959000,57.8918000,59.0973000,-40.3050000,-13.1370000,3.9750000,101221.500000,0,0,0
1.493,0.0203000,0.0078000,9.6624000,57.3883000,57.9834000,59.0973000,-40.6930000,-13.4900000,4.1040000,101219.660000,0,0,0
1.503,0.0179000,0.0078000,9.6612000,57.3883000,57.9910000,59.0973000,-40.7920000,-13.3670000,4.2140000,101219.660000,0,0,0
1.513,0.0167000,0.0078000,9.6600000,57.3883000,57.9681000,59.0973000,-40.7050000,-13.1500000,4.1500000,101219.310000,0,0,0
1.523,0.0167000,0.0078000,9.6600000,57.3883000,57.9224000,59.0973000,-40.9870000,-13.2970000,4.6430000,101219.310000,0,0,0
1.533,0.0179000,0.0078000,9.6600000,57.3883000,57.8690000,59.0897000,-40.8100000,-13.4930000,4.0320000,101221.700000,0,0,0
1.543,0.0179000,0.0066000,9.6600000,57.3959000,57.8308000,59.0897000,-40.7700000,-13.3240000,4.2720000,101221.700000,0,0,0
1.553,0.0179000,0.0066000,9.6612000,57.3959000,57.8156000,59.0897000,-41.0190000,-13.3440000,4.1140000,101219.400000,0,0,0
1.563,0.0179000,0.0078000,9.6612000,57.4036000,57.8079000,59.0897000,-40.9080000,-13.4630000,4.0800000,101219.400000,0,0,0
1.573,0.0167000,0.0090000,9.6624000,57.4112000,57.7850000,59.0820000,-40.8890000,-13.2190000,4.2420000,101222.730000,0,0,0
1.583,0.0167000,0.0114000,9.6636000,57.4036000,57.7774000,59.0820000,-40.5890000,-13.0060000,3.7270000,101222.730000,0,0,0
