time  , accel_x   , accel_y    , accel_z    , gyro_x      , gyro_y     , gyro_z     , mag_x      , mag_y      , mag_z      , baro    , gps_lat, gps_lon, gps_alt
 1.110, 0.0652000 , 0.4008000  , 9.6864000  , 57.6477000  , 62.6450000 , 61.1954000 , -40.0430000, -11.1420000, 6.7680000  , 0.000000,       0,       0,       0
 1.120, 0.0652000 , 0.3912000  , 9.6911000  , 57.9987000  , 62.5076000 , 61.7142000 , -40.1630000, -11.1910000, 6.9120000  , 0.000000,       0,       0,       0
 1.130, 0.0736000 , 0.3816000  , 9.6696000  , 58.6014000  , 62.1796000 , 62.1338000 , -40.1860000, -11.0420000, 7.1220000  , 0.000000,       0,       0,       0
 1.140, 0.0855000 , 0.3756000  , 9.6265000  , 59.1660000  , 61.7828000 , 62.3703000 , -40.0730000, -11.2940000, 6.9850000  , 0.000000,       0,       0,       0
 1.150, 0.0951000 , 0.3828000  , 9.5847000  , 59.5398000  , 61.4471000 , 62.3779000 , -40.1620000, -11.3610000, 6.7220000  , 0.000000,       0,       0,       0
 1.160, 0.0927000 , 0.3912000  , 9.5643000  , 59.7305000  , 61.2488000 , 62.2482000 , -40.1170000, -11.6260000, 6.9900000  , 0.000000,       0,       0,       0
 1.170, 0.0819000 , 0.3900000  , 9.5667000  , 59.8755000  , 61.1267000 , 62.1643000 , -40.1180000, -11.4960000, 7.3480000  , 0.000000,       0,       0,       0
 1.180, 0.0688000 , 0.3852000  , 9.5823000  , 60.0815000  , 61.0886000 , 62.2101000 , -40.2010000, -10.9850000, 7.2840000  , 0.000000,       0,       0,       0
 1.190, 0.0580000 , 0.3804000  , 9.6098000  , 60.3638000  , 61.1343000 , 62.3398000 , -40.1300000, -11.1350000, 6.8390000  , 0.000000,       0,       0,       0
 1.200, 0.0568000 , 0.3708000  , 9.6385000  , 60.6079000  , 61.1877000 , 62.5153000 , -40.3180000, -10.9360000, 7.0360000  , 0.000000,       0,       0,       0
 1.210, 0.0652000 , 0.3625000  , 9.6612000  , 60.7376000  , 61.2259000 , 62.5992000 , -40.5830000, -11.2170000, 7.4390000  , 0.000000,       0,       0,       0
 1.220, 0.0796000 , 0.3577000  , 9.6708000  , 60.7224000  , 61.2106000 , 62.5000000 , -40.4770000, -11.3970000, 6.7860000  , 0.000000,       0,       0,       0
 1.230, 0.0939000 , 0.3577000  , 9.6660000  , 60.5774000  , 61.1877000 , 62.2864000 , -40.3950000, -11.2220000, 6.6300000  , 0.000000,       0,       0,       0
 1.240, 0.1071000 , 0.3601000  , 9.6564000  , 60.3409000  , 61.2259000 , 62.1109000 , -40.1940000, -11.0360000, 7.1590000  , 0.000000,       0,       0,       0
 1.250, 0.1190000 , 0.3637000  , 9.6481000  , 60.0052000  , 61.3861000 , 62.1033000 , -40.1890000, -11.3890000, 6.5360000  , 0.000000,       0,       0,       0
 1.260, 0.1274000 , 0.3577000  , 9.6445000  , 59.5474000  , 61.6684000 , 62.2635000 , -40.2550000, -11.1760000, 6.6860000  , 0.000000,       0,       0,       0
 1.270, 0.1298000 , 0.3433000  , 9.6481000  , 58.9676000  , 62.0041000 , 62.5000000 , -39.9250000, -11.0590000, 6.1650000  , 0.000000,       0,       0,       0
 1.280, 0.1238000 , 0.3086000  , 9.6612000  , 58.3954000  , 62.2864000 , 62.6907000 , -40.0830000, -11.1030000, 6.2870000  , 0.000000,       0,       0,       0
 1.290, 0.1071000 , 0.2620000  , 9.6756000  , 58.0978000  , 62.3550000 , 62.7594000 , -40.1980000, -11.3060000, 6.8490000  , 0.000000,       0,       0,       0
 1.300, 0.0843000 , 0.2285000  , 9.6840000  , 58.2657000  , 62.1872000 , 62.6755000 , -40.0640000, -10.9690000, 7.3830000  , 0.000000,       0,       0,       0
 1.310, 0.0604000 , 0.2201000  , 9.6864000  , 58.7997000  , 61.8362000 , 62.5229000 , -39.8940000, -11.2580000, 6.1820000  , 0.000000,       0,       0,       0
 1.320, 0.0437000 , 0.2428000  , 9.6804000  , 59.4177000  , 61.3861000 , 62.3322000 , -40.1590000, -11.5170000, 6.8350000  , 0.000000,       0,       0,       0
 1.330, 0.0365000 , 0.2883000  , 9.6660000  , 59.9136000  , 61.0123000 , 62.0956000 , -40.1000000, -11.1770000, 7.1440000  , 0.000000,       0,       0,       0
 1.340, 0.0329000 , 0.3374000  , 9.6493000  , 60.1273000  , 60.8063000 , 61.8820000 , -40.2290000, -11.1920000, 6.5510000  , 0.000000,       0,       0,       0
 1.350, 0.0257000 , 0.3756000  , 9.6373000  , 60.0815000  , 60.7605000 , 61.7523000 , -40.1740000, -11.0730000, 6.8960000  , 0.000000,       0,       0,       0
 1.360, 0.0161000 , 0.4020000  , 9.6325000  , 59.9442000  , 60.7681000 , 61.7065000 , -40.1600000, -11.1300000, 7.7880000  , 0.000000,       0,       0,       0
 1.370, 0.0126000 , 0.4187000  , 9.6206000  , 59.9136000  , 60.7681000 , 61.6989000 , -40.1070000, -11.1910000, 7.1670000  , 0.000000,       0,       0,       0
 1.380, 0.0126000 , 0.4438000  , 9.6086000  , 60.0967000  , 60.7834000 , 61.7065000 , -40.3000000, -11.0550000, 7.5240000  , 0.000000,       0,       0,       0
 1.390, 0.0150000 , 0.4725000  , 9.6074000  , 60.5011000  , 60.7605000 , 61.8668000 , -40.2810000, -11.1730000, 7.8350000  , 0.000000,       0,       0,       0
 1.400, 0.0185000 , 0.4929000  , 9.6098000  , 61.0428000  , 60.6918000 , 62.3093000 , -40.0910000, -10.9450000, 7.6050000  , 0.000000,       0,       0,       0
 1.410, 0.0365000 , 0.4953000  , 9.6050000  , 61.4929000  , 60.6918000 , 62.8738000 , -40.1640000, -11.1480000, 7.5010000  , 0.000000,       0,       0,       0
